,state_id,cat_id,d,revenue
2537,CA,HOBBIES,569,5285.850000000005
2538,CA,HOBBIES,570,4145.689999999999
2539,CA,HOBBIES,571,3594.3899999999985
2540,CA,HOBBIES,572,4338.66
2541,CA,HOBBIES,573,3656.720000000002
2542,CA,HOBBIES,574,4443.509999999998
2543,CA,HOBBIES,575,5335.660000000005
2544,CA,HOBBIES,576,5108.620000000003
2545,CA,HOBBIES,577,3956.479999999997
2546,CA,HOBBIES,578,3452.159999999998
2547,CA,HOBBIES,579,3736.739999999999
2548,CA,HOBBIES,580,3741.9800000000005
2549,CA,HOBBIES,581,5420.619999999993
2550,CA,HOBBIES,582,6222.1100000000015
2551,CA,HOBBIES,583,5039.549999999998
2552,CA,HOBBIES,584,4703.249999999995
2553,CA,HOBBIES,585,4227.270000000002
2554,CA,HOBBIES,586,3560.4199999999964
2555,CA,HOBBIES,587,3817.8899999999994
2556,CA,HOBBIES,588,4392.4199999999955
2557,CA,HOBBIES,589,5043.539999999999
2558,CA,HOBBIES,590,5220.750000000006
2559,CA,HOBBIES,591,3639.6200000000003
2560,CA,HOBBIES,592,3671.3499999999976
2561,CA,HOBBIES,593,3531.4400000000005
2562,CA,HOBBIES,594,3783.5299999999975
2563,CA,HOBBIES,595,4075.2400000000016
2564,CA,HOBBIES,596,5121.090000000004
2565,CA,HOBBIES,597,5106.640000000001
2566,CA,HOBBIES,598,3836.1999999999985
2567,CA,HOBBIES,599,4050.370000000001
2568,CA,HOBBIES,600,3726.080000000004
2569,CA,HOBBIES,601,3777.12
2570,CA,HOBBIES,602,4301.099999999999
2571,CA,HOBBIES,603,5777.239999999998
2572,CA,HOBBIES,604,5368.559999999998
2573,CA,HOBBIES,605,4368.430000000001
2574,CA,HOBBIES,606,3855.429999999999
2575,CA,HOBBIES,607,3745.0599999999977
2576,CA,HOBBIES,608,3943.619999999996
2577,CA,HOBBIES,609,4904.079999999997
2578,CA,HOBBIES,610,5218.009999999996
2579,CA,HOBBIES,611,5366.639999999996
2580,CA,HOBBIES,612,4520.31
2581,CA,HOBBIES,613,3626.5699999999974
2582,CA,HOBBIES,614,4236.819999999998
2583,CA,HOBBIES,615,4134.63
2584,CA,HOBBIES,616,4093.939999999995
2585,CA,HOBBIES,617,4875.9000000000015
2586,CA,HOBBIES,618,5242.430000000003
2587,CA,HOBBIES,619,4409.829999999997
2588,CA,HOBBIES,620,3846.7099999999987
2589,CA,HOBBIES,621,3689.2999999999947
2590,CA,HOBBIES,622,4060.599999999993
2591,CA,HOBBIES,623,4581.159999999996
2592,CA,HOBBIES,624,5740.809999999989
2593,CA,HOBBIES,625,5386.529999999994
2594,CA,HOBBIES,626,4214.829999999999
2595,CA,HOBBIES,627,3664.9100000000003
2596,CA,HOBBIES,628,3841.5499999999997
2597,CA,HOBBIES,629,4126.13
2598,CA,HOBBIES,630,4880.809999999989
2599,CA,HOBBIES,631,5409.020000000001
2600,CA,HOBBIES,632,5688.739999999998
2601,CA,HOBBIES,633,4379.590000000002
2602,CA,HOBBIES,634,4272.299999999998
2603,CA,HOBBIES,635,3651.57
2604,CA,HOBBIES,636,4022.109999999999
2605,CA,HOBBIES,637,4598.749999999995
2606,CA,HOBBIES,638,5356.729999999991
2607,CA,HOBBIES,639,5238.459999999994
2608,CA,HOBBIES,640,3932.8399999999956
2609,CA,HOBBIES,641,4593.979999999996
2610,CA,HOBBIES,642,3299.789999999997
2611,CA,HOBBIES,643,4392.739999999996
2612,CA,HOBBIES,644,5115.089999999997
2613,CA,HOBBIES,645,6368.689999999991
2614,CA,HOBBIES,646,5929.3799999999965
2615,CA,HOBBIES,647,4252.199999999999
2616,CA,HOBBIES,648,3700.1399999999985
2617,CA,HOBBIES,649,3596.1099999999965
2618,CA,HOBBIES,650,4255.8200000000015
2619,CA,HOBBIES,651,4639.579999999996
2620,CA,HOBBIES,652,5553.219999999993
2621,CA,HOBBIES,653,5302.5199999999995
2622,CA,HOBBIES,654,4216.82
2623,CA,HOBBIES,655,3871.67
2624,CA,HOBBIES,656,3388.1499999999974
2625,CA,HOBBIES,657,3700.550000000001
2626,CA,HOBBIES,658,4905.430000000003
2627,CA,HOBBIES,659,5575.359999999998
2628,CA,HOBBIES,660,5685.459999999996
2629,CA,HOBBIES,661,4180.719999999998
2630,CA,HOBBIES,662,4209.530000000002
2631,CA,HOBBIES,663,4132.329999999998
2632,CA,HOBBIES,664,2019.7300000000039
2633,CA,HOBBIES,665,3504.3999999999983
2634,CA,HOBBIES,666,4205.380000000002
2635,CA,HOBBIES,667,4797.869999999995
2636,CA,HOBBIES,668,4209.279999999997
2637,CA,HOBBIES,669,3927.7300000000005
2638,CA,HOBBIES,670,3740.949999999999
2639,CA,HOBBIES,671,3454.019999999999
2640,CA,HOBBIES,672,4174.500000000004
2641,CA,HOBBIES,673,6127.5399999999945
2642,CA,HOBBIES,674,4935.910000000002
2643,CA,HOBBIES,675,4727.089999999998
2644,CA,HOBBIES,676,4406.68
2645,CA,HOBBIES,677,4076.35
2646,CA,HOBBIES,678,4517.520000000003
2647,CA,HOBBIES,679,4606.159999999995
2648,CA,HOBBIES,680,5940.12
2649,CA,HOBBIES,681,5354.729999999997
2650,CA,HOBBIES,682,4908.550000000002
2651,CA,HOBBIES,683,4685.859999999993
2652,CA,HOBBIES,684,4675.830000000001
2653,CA,HOBBIES,685,4134.77
2654,CA,HOBBIES,686,4479.790000000004
2655,CA,HOBBIES,687,6280.970000000005
2656,CA,HOBBIES,688,6079.040000000001
2657,CA,HOBBIES,689,4714.590000000004
2658,CA,HOBBIES,690,4644.790000000004
2659,CA,HOBBIES,691,4304.580000000003
2660,CA,HOBBIES,692,4543.67
2661,CA,HOBBIES,693,5481.480000000002
2662,CA,HOBBIES,694,5740.619999999995
2663,CA,HOBBIES,695,4911.18
2664,CA,HOBBIES,696,3834.190000000003
2665,CA,HOBBIES,697,0.0
2666,CA,HOBBIES,698,4807.540000000004
2667,CA,HOBBIES,699,4270.219999999999
2668,CA,HOBBIES,700,4926.399999999999
2669,CA,HOBBIES,701,5102.600000000006
2670,CA,HOBBIES,702,5304.940000000003
2671,CA,HOBBIES,703,4213.890000000001
2672,CA,HOBBIES,704,3140.2400000000007
2673,CA,HOBBIES,705,4666.690000000007
2674,CA,HOBBIES,706,4791.759999999998
2675,CA,HOBBIES,707,5063.820000000004
2676,CA,HOBBIES,708,5642.110000000006
2677,CA,HOBBIES,709,5310.2900000000045
2678,CA,HOBBIES,710,4420.1500000000015
2679,CA,HOBBIES,711,4402.020000000002
2680,CA,HOBBIES,712,4016.4800000000027
2681,CA,HOBBIES,713,4083.9100000000003
2682,CA,HOBBIES,714,4977.909999999999
2683,CA,HOBBIES,715,5722.240000000009
2684,CA,HOBBIES,716,5606.99
2685,CA,HOBBIES,717,3736.540000000001
2686,CA,HOBBIES,718,4576.169999999999
2687,CA,HOBBIES,719,4149.510000000002
2688,CA,HOBBIES,720,4532.810000000003
2689,CA,HOBBIES,721,5191.260000000004
2690,CA,HOBBIES,722,6253.519999999999
2691,CA,HOBBIES,723,5056.5
2692,CA,HOBBIES,724,4963.47
2693,CA,HOBBIES,725,4310.3499999999985
2694,CA,HOBBIES,726,3919.5699999999983
2695,CA,HOBBIES,727,4695.78
2696,CA,HOBBIES,728,5520.370000000007
2697,CA,HOBBIES,729,6985.649999999998
2698,CA,HOBBIES,730,6518.200000000002
2699,CA,HOBBIES,731,4618.500000000002
2700,CA,HOBBIES,732,4681.710000000001
2701,CA,HOBBIES,733,4367.230000000004
2702,CA,HOBBIES,734,4816.1799999999985
2703,CA,HOBBIES,735,6315.799999999995
2704,CA,HOBBIES,736,8331.089999999997
2705,CA,HOBBIES,737,5454.280000000004
2706,CA,HOBBIES,738,4679.050000000003
2707,CA,HOBBIES,739,5132.46
2708,CA,HOBBIES,740,4650.509999999999
2709,CA,HOBBIES,741,5222.810000000008
2710,CA,HOBBIES,742,5329.270000000003
2711,CA,HOBBIES,743,6704.680000000003
2712,CA,HOBBIES,744,5686.3299999999945
2713,CA,HOBBIES,745,5040.680000000004
2714,CA,HOBBIES,746,4930.429999999998
2715,CA,HOBBIES,747,5185.890000000004
2716,CA,HOBBIES,748,4193.690000000005
2717,CA,HOBBIES,749,6205.860000000007
2718,CA,HOBBIES,750,6554.319999999995
2719,CA,HOBBIES,751,6624.070000000001
2720,CA,HOBBIES,752,5747.410000000004
2721,CA,HOBBIES,753,4540.520000000002
2722,CA,HOBBIES,754,4939.640000000003
2723,CA,HOBBIES,755,4711.2699999999995
2724,CA,HOBBIES,756,6094.249999999999
2725,CA,HOBBIES,757,7250.390000000003
2726,CA,HOBBIES,758,6916.620000000001
2727,CA,HOBBIES,759,5411.490000000006
2728,CA,HOBBIES,760,4891.410000000003
2729,CA,HOBBIES,761,4727.760000000001
2730,CA,HOBBIES,762,4825.59
2731,CA,HOBBIES,763,6856.070000000002
2732,CA,HOBBIES,764,7853.890000000001
2733,CA,HOBBIES,765,7489.539999999995
2734,CA,HOBBIES,766,5256.069999999997
2735,CA,HOBBIES,767,5142.680000000001
2736,CA,HOBBIES,768,4339.750000000003
2737,CA,HOBBIES,769,4419.879999999998
2738,CA,HOBBIES,770,5014.339999999997
2739,CA,HOBBIES,771,6257.83
2740,CA,HOBBIES,772,6771.750000000007
2741,CA,HOBBIES,773,4847.419999999996
2742,CA,HOBBIES,774,4604.709999999998
2743,CA,HOBBIES,775,4985.939999999995
2744,CA,HOBBIES,776,4918.589999999995
2745,CA,HOBBIES,777,6268.630000000001
2746,CA,HOBBIES,778,6738.429999999996
2747,CA,HOBBIES,779,6804.659999999998
2748,CA,HOBBIES,780,5120.920000000003
2749,CA,HOBBIES,781,4940.259999999999
2750,CA,HOBBIES,782,5025.529999999995
2751,CA,HOBBIES,783,4672.099999999996
2752,CA,HOBBIES,784,6168.600000000001
2753,CA,HOBBIES,785,6678.599999999998
2754,CA,HOBBIES,786,6951.6900000000005
2755,CA,HOBBIES,787,5248.949999999997
2756,CA,HOBBIES,788,4227.380000000005
2757,CA,HOBBIES,789,4770.440000000001
2758,CA,HOBBIES,790,5014.0899999999965
2759,CA,HOBBIES,791,5662.599999999999
2760,CA,HOBBIES,792,6999.199999999992
2761,CA,HOBBIES,793,4205.100000000005
2762,CA,HOBBIES,794,5683.339999999999
2763,CA,HOBBIES,795,5339.710000000003
2764,CA,HOBBIES,796,5568.199999999997
2765,CA,HOBBIES,797,4826.419999999994
2766,CA,HOBBIES,798,5468.459999999992
2767,CA,HOBBIES,799,6953.919999999988
2768,CA,HOBBIES,800,6904.29
2769,CA,HOBBIES,801,5414.110000000003
2770,CA,HOBBIES,802,5432.529999999999
2771,CA,HOBBIES,803,5188.480000000002
2772,CA,HOBBIES,804,5038.110000000005
2773,CA,HOBBIES,805,5375.41
2774,CA,HOBBIES,806,6248.330000000001
2775,CA,HOBBIES,807,6884.529999999993
2776,CA,HOBBIES,808,5688.559999999998
2777,CA,HOBBIES,809,4938.389999999998
2778,CA,HOBBIES,810,4776.380000000003
2779,CA,HOBBIES,811,4996.290000000001
2780,CA,HOBBIES,812,5856.019999999998
2781,CA,HOBBIES,813,6855.2199999999875
2782,CA,HOBBIES,814,6751.700000000004
2783,CA,HOBBIES,815,5752.5099999999975
2784,CA,HOBBIES,816,5087.860000000006
2785,CA,HOBBIES,817,5071.189999999996
2786,CA,HOBBIES,818,4817.339999999994
2787,CA,HOBBIES,819,5778.339999999997
2788,CA,HOBBIES,820,6500.659999999998
2789,CA,HOBBIES,821,5672.879999999999
2790,CA,HOBBIES,822,3862.6700000000033
2791,CA,HOBBIES,823,4607.3099999999995
2792,CA,HOBBIES,824,4634.090000000004
2793,CA,HOBBIES,825,4133.120000000006
2794,CA,HOBBIES,826,4875.9900000000025
2795,CA,HOBBIES,827,5742.759999999997
2796,CA,HOBBIES,828,6262.590000000001
2797,CA,HOBBIES,829,5158.680000000003
2798,CA,HOBBIES,830,4476.619999999998
2799,CA,HOBBIES,831,4593.249999999999
2800,CA,HOBBIES,832,4914.380000000003
2801,CA,HOBBIES,833,5672.889999999998
2802,CA,HOBBIES,834,6536.0100000000075
2803,CA,HOBBIES,835,5047.620000000001
2804,CA,HOBBIES,836,4923.119999999997
2805,CA,HOBBIES,837,5780.860000000006
2806,CA,HOBBIES,838,5837.529999999997
2807,CA,HOBBIES,839,5334.490000000001
2808,CA,HOBBIES,840,5444.229999999998
2809,CA,HOBBIES,841,6849.529999999996
2810,CA,HOBBIES,842,7029.699999999996
2811,CA,HOBBIES,843,5606.349999999997
2812,CA,HOBBIES,844,5058.830000000002
2813,CA,HOBBIES,845,5365.639999999999
2814,CA,HOBBIES,846,5649.440000000001
2815,CA,HOBBIES,847,6314.849999999993
2816,CA,HOBBIES,848,6246.410000000002
2817,CA,HOBBIES,849,5664.779999999998
2818,CA,HOBBIES,850,6026.680000000005
2819,CA,HOBBIES,851,5342.479999999996
2820,CA,HOBBIES,852,5336.079999999999
2821,CA,HOBBIES,853,4823.759999999997
2822,CA,HOBBIES,854,6291.56
2823,CA,HOBBIES,855,7943.339999999992
2824,CA,HOBBIES,856,7210.429999999994
2825,CA,HOBBIES,857,6459.9000000000015
2826,CA,HOBBIES,858,5580.290000000001
2827,CA,HOBBIES,859,5490.909999999997
2828,CA,HOBBIES,860,5137.620000000002
2829,CA,HOBBIES,861,5952.3899999999985
2830,CA,HOBBIES,862,6449.910000000001
2831,CA,HOBBIES,863,7416.159999999996
2832,CA,HOBBIES,864,5551.489999999993
2833,CA,HOBBIES,865,5476.520000000008
2834,CA,HOBBIES,866,4476.749999999996
2835,CA,HOBBIES,867,5497.360000000001
2836,CA,HOBBIES,868,5510.830000000005
2837,CA,HOBBIES,869,6330.809999999996
2838,CA,HOBBIES,870,6078.370000000004
2839,CA,HOBBIES,871,5227.719999999996
2840,CA,HOBBIES,872,5471.760000000005
2841,CA,HOBBIES,873,5590.190000000005
2842,CA,HOBBIES,874,4978.869999999995
2843,CA,HOBBIES,875,5811.869999999997
2844,CA,HOBBIES,876,6449.889999999997
2845,CA,HOBBIES,877,6725.379999999997
2846,CA,HOBBIES,878,5903.850000000002
2847,CA,HOBBIES,879,5430.550000000002
2848,CA,HOBBIES,880,5043.190000000008
2849,CA,HOBBIES,881,5239.189999999998
2850,CA,HOBBIES,882,5932.580000000001
2851,CA,HOBBIES,883,6613.859999999992
2852,CA,HOBBIES,884,6395.750000000001
2853,CA,HOBBIES,885,5813.780000000001
2854,CA,HOBBIES,886,5578.300000000002
2855,CA,HOBBIES,887,6278.670000000003
2856,CA,HOBBIES,888,4468.900000000005
2857,CA,HOBBIES,889,6393.449999999999
2858,CA,HOBBIES,890,6060.420000000002
2859,CA,HOBBIES,891,6378.080000000006
2860,CA,HOBBIES,892,5888.629999999997
2861,CA,HOBBIES,893,4985.17
2862,CA,HOBBIES,894,5332.0900000000065
2863,CA,HOBBIES,895,5594.459999999998
2864,CA,HOBBIES,896,5627.880000000002
2865,CA,HOBBIES,897,6861.610000000005
2866,CA,HOBBIES,898,6318.839999999996
2867,CA,HOBBIES,899,5796.610000000003
2868,CA,HOBBIES,900,5460.440000000002
2869,CA,HOBBIES,901,5677.440000000006
2870,CA,HOBBIES,902,5174.220000000003
2871,CA,HOBBIES,903,6802.049999999998
2872,CA,HOBBIES,904,7247.779999999989
2873,CA,HOBBIES,905,7618.799999999999
2874,CA,HOBBIES,906,5337.150000000004
2875,CA,HOBBIES,907,5485.850000000004
2876,CA,HOBBIES,908,4892.8099999999995
2877,CA,HOBBIES,909,5444.670000000001
2878,CA,HOBBIES,910,5593.419999999998
2879,CA,HOBBIES,911,6418.530000000004
2880,CA,HOBBIES,912,6355.000000000005
2881,CA,HOBBIES,913,5493.910000000003
2882,CA,HOBBIES,914,5151.940000000003
2883,CA,HOBBIES,915,6178.1
2884,CA,HOBBIES,916,6632.850000000003
2885,CA,HOBBIES,917,7163.189999999991
2886,CA,HOBBIES,918,7968.230000000001
2887,CA,HOBBIES,919,6882.940000000003
2888,CA,HOBBIES,920,6123.000000000006
2889,CA,HOBBIES,921,5625.8400000000065
2890,CA,HOBBIES,922,4864.040000000004
2891,CA,HOBBIES,923,5186.459999999998
2892,CA,HOBBIES,924,5482.699999999994
2893,CA,HOBBIES,925,6339.779999999996
2894,CA,HOBBIES,926,6438.830000000003
2895,CA,HOBBIES,927,6416.4900000000025
2896,CA,HOBBIES,928,5374.7800000000025
2897,CA,HOBBIES,929,5559.170000000001
2898,CA,HOBBIES,930,5629.699999999996
2899,CA,HOBBIES,931,6263.580000000008
2900,CA,HOBBIES,932,7272.840000000006
2901,CA,HOBBIES,933,7137.5
2902,CA,HOBBIES,934,5311.080000000004
2903,CA,HOBBIES,935,5075.190000000006
2904,CA,HOBBIES,936,5633.089999999997
2905,CA,HOBBIES,937,5365.090000000004
2906,CA,HOBBIES,938,6191.949999999999
2907,CA,HOBBIES,939,6967.0299999999925
2908,CA,HOBBIES,940,7250.619999999999
2909,CA,HOBBIES,941,5254.36
2910,CA,HOBBIES,942,5332.250000000006
2911,CA,HOBBIES,943,5427.840000000005
2912,CA,HOBBIES,944,5219.719999999998
2913,CA,HOBBIES,945,6401.750000000002
2914,CA,HOBBIES,946,7412.41999999999
2915,CA,HOBBIES,947,5771.709999999995
2916,CA,HOBBIES,948,6094.469999999994
2917,CA,HOBBIES,949,4742.839999999996
2918,CA,HOBBIES,950,4760.840000000002
2919,CA,HOBBIES,951,4498.079999999999
2920,CA,HOBBIES,952,5035.740000000001
2921,CA,HOBBIES,953,6088.620000000007
2922,CA,HOBBIES,954,7496.4199999999855
2923,CA,HOBBIES,955,5490.600000000004
2924,CA,HOBBIES,956,5286.0300000000025
2925,CA,HOBBIES,957,5203.500000000006
2926,CA,HOBBIES,958,5012.290000000002
2927,CA,HOBBIES,959,5953.820000000006
2928,CA,HOBBIES,960,7044.129999999992
2929,CA,HOBBIES,961,7802.470000000016
2930,CA,HOBBIES,962,5848.200000000004
2931,CA,HOBBIES,963,5507.240000000002
2932,CA,HOBBIES,964,5372.62
2933,CA,HOBBIES,965,4509.500000000003
2934,CA,HOBBIES,966,6412.990000000005
2935,CA,HOBBIES,967,6631.450000000002
2936,CA,HOBBIES,968,6664.679999999999
2937,CA,HOBBIES,969,5785.970000000003
2938,CA,HOBBIES,970,5121.140000000004
2939,CA,HOBBIES,971,4606.130000000006
2940,CA,HOBBIES,972,5258.449999999998
2941,CA,HOBBIES,973,5971.85
2942,CA,HOBBIES,974,7218.919999999998
2943,CA,HOBBIES,975,6446.400000000004
2944,CA,HOBBIES,976,5559.619999999995
2945,CA,HOBBIES,977,6022.880000000001
2946,CA,HOBBIES,978,5655.819999999999
2947,CA,HOBBIES,979,5542.210000000005
2948,CA,HOBBIES,980,6192.320000000005
2949,CA,HOBBIES,981,7676.719999999997
2950,CA,HOBBIES,982,6829.4700000000075
2951,CA,HOBBIES,983,5741.590000000005
2952,CA,HOBBIES,984,5470.320000000008
2953,CA,HOBBIES,985,5297.650000000008
2954,CA,HOBBIES,986,5188.9800000000005
2955,CA,HOBBIES,987,5799.6500000000015
2956,CA,HOBBIES,988,7097.229999999998
2957,CA,HOBBIES,989,7046.87
2958,CA,HOBBIES,990,5573.489999999995
2959,CA,HOBBIES,991,4709.039999999997
2960,CA,HOBBIES,992,4729.54
2961,CA,HOBBIES,993,5164.289999999996
2962,CA,HOBBIES,994,6256.109999999997
2963,CA,HOBBIES,995,6571.5099999999975
2964,CA,HOBBIES,996,6973.209999999998
2965,CA,HOBBIES,997,5199.6800000000085
2966,CA,HOBBIES,998,5141.349999999998
2967,CA,HOBBIES,999,5152.170000000001
2968,CA,HOBBIES,1000,5577.040000000005
2969,CA,HOBBIES,1001,5520.579999999993
2970,CA,HOBBIES,1002,7305.319999999992
2971,CA,HOBBIES,1003,6508.379999999997
2972,CA,HOBBIES,1004,5801.230000000004
2973,CA,HOBBIES,1005,4928.970000000002
2974,CA,HOBBIES,1006,5625.900000000004
2975,CA,HOBBIES,1007,4842.640000000001
2976,CA,HOBBIES,1008,6657.369999999995
2977,CA,HOBBIES,1009,7136.529999999994
2978,CA,HOBBIES,1010,7412.089999999995
2979,CA,HOBBIES,1011,5698.700000000005
2980,CA,HOBBIES,1012,5017.030000000003
2981,CA,HOBBIES,1013,4857.579999999999
2982,CA,HOBBIES,1014,4982.410000000005
2983,CA,HOBBIES,1015,5156.910000000009
2984,CA,HOBBIES,1016,6870.209999999995
2985,CA,HOBBIES,1017,7365.189999999987
2986,CA,HOBBIES,1018,6096.590000000005
2987,CA,HOBBIES,1019,4940.99000000001
2988,CA,HOBBIES,1020,5287.030000000001
2989,CA,HOBBIES,1021,5257.62
2990,CA,HOBBIES,1022,5557.799999999996
2991,CA,HOBBIES,1023,7592.219999999983
2992,CA,HOBBIES,1024,7275.629999999996
2993,CA,HOBBIES,1025,5654.38
2994,CA,HOBBIES,1026,5028.719999999997
2995,CA,HOBBIES,1027,4999.849999999995
2996,CA,HOBBIES,1028,4647.930000000001
2997,CA,HOBBIES,1029,5907.909999999994
2998,CA,HOBBIES,1030,7568.069999999989
2999,CA,HOBBIES,1031,7227.799999999994
3000,CA,HOBBIES,1032,5678.13
3001,CA,HOBBIES,1033,5504.210000000003
3002,CA,HOBBIES,1034,5474.949999999998
3003,CA,HOBBIES,1035,2590.840000000002
3004,CA,HOBBIES,1036,4217.420000000003
3005,CA,HOBBIES,1037,5884.960000000005
3006,CA,HOBBIES,1038,6430.800000000007
3007,CA,HOBBIES,1039,6020.399999999996
3008,CA,HOBBIES,1040,6140.71
3009,CA,HOBBIES,1041,5453.319999999998
3010,CA,HOBBIES,1042,5582.190000000003
3011,CA,HOBBIES,1043,6099.3000000000075
3012,CA,HOBBIES,1044,7171.389999999992
3013,CA,HOBBIES,1045,7205.170000000005
3014,CA,HOBBIES,1046,5762.85000000001
3015,CA,HOBBIES,1047,5574.010000000006
3016,CA,HOBBIES,1048,5121.990000000007
3017,CA,HOBBIES,1049,5436.639999999998
3018,CA,HOBBIES,1050,6283.2900000000045
3019,CA,HOBBIES,1051,6739.379999999999
3020,CA,HOBBIES,1052,6489.8499999999985
3021,CA,HOBBIES,1053,5914.499999999999
3022,CA,HOBBIES,1054,5474.680000000001
3023,CA,HOBBIES,1055,6704.100000000004
3024,CA,HOBBIES,1056,5396.659999999999
3025,CA,HOBBIES,1057,6222.3200000000015
3026,CA,HOBBIES,1058,7096.699999999987
3027,CA,HOBBIES,1059,6987.649999999992
3028,CA,HOBBIES,1060,6575.8999999999905
3029,CA,HOBBIES,1061,4812.499999999995
3030,CA,HOBBIES,1062,0.0
3031,CA,HOBBIES,1063,5675.119999999996
3032,CA,HOBBIES,1064,6322.779999999993
3033,CA,HOBBIES,1065,6039.219999999999
3034,CA,HOBBIES,1066,5161.120000000006
3035,CA,HOBBIES,1067,5624.070000000002
3036,CA,HOBBIES,1068,5110.9299999999985
3037,CA,HOBBIES,1069,4306.719999999998
3038,CA,HOBBIES,1070,6117.920000000003
3039,CA,HOBBIES,1071,6410.160000000003
3040,CA,HOBBIES,1072,6898.7099999999955
3041,CA,HOBBIES,1073,7303.089999999999
3042,CA,HOBBIES,1074,5663.670000000004
3043,CA,HOBBIES,1075,5459.94
3044,CA,HOBBIES,1076,5921.229999999999
3045,CA,HOBBIES,1077,5454.350000000006
3046,CA,HOBBIES,1078,5637.530000000001
3047,CA,HOBBIES,1079,7370.76999999999
3048,CA,HOBBIES,1080,6624.490000000002
3049,CA,HOBBIES,1081,5392.4700000000075
3050,CA,HOBBIES,1082,5356.739999999994
3051,CA,HOBBIES,1083,5419.450000000011
3052,CA,HOBBIES,1084,5205.060000000003
3053,CA,HOBBIES,1085,6443.020000000003
3054,CA,HOBBIES,1086,6977.970000000004
3055,CA,HOBBIES,1087,6097.5
3056,CA,HOBBIES,1088,5385.5000000000055
3057,CA,HOBBIES,1089,5252.170000000008
3058,CA,HOBBIES,1090,5153.900000000003
3059,CA,HOBBIES,1091,4690.610000000001
3060,CA,HOBBIES,1092,5641.1299999999965
3061,CA,HOBBIES,1093,6402.589999999997
3062,CA,HOBBIES,1094,7021.229999999994
3063,CA,HOBBIES,1095,5246.769999999999
3064,CA,HOBBIES,1096,4909.349999999996
3065,CA,HOBBIES,1097,4808.829999999997
3066,CA,HOBBIES,1098,4930.370000000003
3067,CA,HOBBIES,1099,6692.000000000003
3068,CA,HOBBIES,1100,7942.489999999998
3069,CA,HOBBIES,1101,5844.120000000005
3070,CA,HOBBIES,1102,6034.33000000001
3071,CA,HOBBIES,1103,5660.220000000002
3072,CA,HOBBIES,1104,4938.429999999999
3073,CA,HOBBIES,1105,4946.200000000002
3074,CA,HOBBIES,1106,5442.780000000007
3075,CA,HOBBIES,1107,8280.510000000007
3076,CA,HOBBIES,1108,6760.7900000000045
3077,CA,HOBBIES,1109,4953.960000000002
3078,CA,HOBBIES,1110,5113.380000000001
3079,CA,HOBBIES,1111,5015.710000000001
3080,CA,HOBBIES,1112,5135.530000000001
3081,CA,HOBBIES,1113,5183.93
3082,CA,HOBBIES,1114,6471.260000000004
3083,CA,HOBBIES,1115,6036.930000000007
3084,CA,HOBBIES,1116,5567.270000000007
3085,CA,HOBBIES,1117,4733.810000000004
3086,CA,HOBBIES,1118,4294.1900000000005
3087,CA,HOBBIES,1119,5166.819999999996
3088,CA,HOBBIES,1120,4955.959999999995
3089,CA,HOBBIES,1121,6749.4100000000035
3090,CA,HOBBIES,1122,6392.610000000004
3091,CA,HOBBIES,1123,5212.730000000005
3092,CA,HOBBIES,1124,4648.850000000001
3093,CA,HOBBIES,1125,4468.289999999998
3094,CA,HOBBIES,1126,5041.23
3095,CA,HOBBIES,1127,4791.200000000004
3096,CA,HOBBIES,1128,7235.049999999997
3097,CA,HOBBIES,1129,6665.500000000003
3098,CA,HOBBIES,1130,5755.130000000002
3099,CA,HOBBIES,1131,5085.850000000002
3100,CA,HOBBIES,1132,4214.800000000006
3101,CA,HOBBIES,1133,4762.389999999998
3102,CA,HOBBIES,1134,5648.190000000002
3103,CA,HOBBIES,1135,6207.890000000006
3104,CA,HOBBIES,1136,7226.129999999998
3105,CA,HOBBIES,1137,5350.610000000003
3106,CA,HOBBIES,1138,4440.000000000001
3107,CA,HOBBIES,1139,4844.38
3108,CA,HOBBIES,1140,4323.200000000009
3109,CA,HOBBIES,1141,5610.509999999996
3110,CA,HOBBIES,1142,5819.5500000000075
3111,CA,HOBBIES,1143,6220.119999999997
3112,CA,HOBBIES,1144,5470.7
3113,CA,HOBBIES,1145,4415.560000000003
3114,CA,HOBBIES,1146,4655.680000000006
3115,CA,HOBBIES,1147,4831.849999999999
3116,CA,HOBBIES,1148,5258.220000000009
3117,CA,HOBBIES,1149,6711.689999999992
3118,CA,HOBBIES,1150,6454.649999999995
3119,CA,HOBBIES,1151,5018.689999999999
3120,CA,HOBBIES,1152,4639.230000000003
3121,CA,HOBBIES,1153,4870.759999999996
3122,CA,HOBBIES,1154,5041.770000000003
3123,CA,HOBBIES,1155,5651.1200000000035
3124,CA,HOBBIES,1156,6496.030000000003
3125,CA,HOBBIES,1157,6955.37999999999
3126,CA,HOBBIES,1158,5200.380000000001
3127,CA,HOBBIES,1159,5348.289999999998
3128,CA,HOBBIES,1160,5167.659999999997
3129,CA,HOBBIES,1161,5446.260000000003
3130,CA,HOBBIES,1162,5613.699999999999
3131,CA,HOBBIES,1163,7578.429999999997
3132,CA,HOBBIES,1164,7243.33
3133,CA,HOBBIES,1165,5052.029999999993
3134,CA,HOBBIES,1166,4846.7699999999995
3135,CA,HOBBIES,1167,5092.95
3136,CA,HOBBIES,1168,5069.790000000007
3137,CA,HOBBIES,1169,5197.600000000008
3138,CA,HOBBIES,1170,6486.189999999995
3139,CA,HOBBIES,1171,6037.830000000007
