,store_id,cat_id,d,revenue
5857,CA_1,HOUSEHOLD,1920,6206.129999999994
5858,CA_1,HOUSEHOLD,1921,4123.49
5859,CA_1,HOUSEHOLD,1922,4055.779999999998
5860,CA_1,HOUSEHOLD,1923,3549.049999999999
5861,CA_1,HOUSEHOLD,1924,2988.2500000000005
5862,CA_1,HOUSEHOLD,1925,3861.5899999999983
5863,CA_1,HOUSEHOLD,1926,5540.510000000005
5864,CA_1,HOUSEHOLD,1927,4836.480000000008
5865,CA_1,HOUSEHOLD,1928,4050.239999999999
5866,CA_1,HOUSEHOLD,1929,3579.9999999999973
5867,CA_1,HOUSEHOLD,1930,3213.8699999999976
5868,CA_1,HOUSEHOLD,1931,3500.890000000001
5869,CA_1,HOUSEHOLD,1932,4247.379999999997
5870,CA_1,HOUSEHOLD,1933,6006.51999999999
5871,CA_1,HOUSEHOLD,1934,6004.949999999989
5872,CA_1,HOUSEHOLD,1935,4120.059999999997
5873,CA_1,HOUSEHOLD,1936,3327.3099999999977
5874,CA_1,HOUSEHOLD,1937,3579.0099999999984
5875,CA_1,HOUSEHOLD,1938,3623.989999999999
5876,CA_1,HOUSEHOLD,1939,3729.299999999998
5877,CA_1,HOUSEHOLD,1940,5440.139999999996
5878,CA_1,HOUSEHOLD,1941,5795.4299999999985
5879,CA_1,HOUSEHOLD,1942,0.0
5880,CA_1,HOUSEHOLD,1943,0.0
5881,CA_1,HOUSEHOLD,1944,0.0
5882,CA_1,HOUSEHOLD,1945,0.0
5883,CA_1,HOUSEHOLD,1946,0.0
5884,CA_1,HOUSEHOLD,1947,0.0
5885,CA_1,HOUSEHOLD,1948,0.0
5886,CA_1,HOUSEHOLD,1949,0.0
5887,CA_1,HOUSEHOLD,1950,0.0
5888,CA_1,HOUSEHOLD,1951,0.0
5889,CA_1,HOUSEHOLD,1952,0.0
5890,CA_1,HOUSEHOLD,1953,0.0
5891,CA_1,HOUSEHOLD,1954,0.0
5892,CA_1,HOUSEHOLD,1955,0.0
5893,CA_1,HOUSEHOLD,1956,0.0
5894,CA_1,HOUSEHOLD,1957,0.0
5895,CA_1,HOUSEHOLD,1958,0.0
5896,CA_1,HOUSEHOLD,1959,0.0
5897,CA_1,HOUSEHOLD,1960,0.0
5898,CA_1,HOUSEHOLD,1961,0.0
5899,CA_1,HOUSEHOLD,1962,0.0
5900,CA_1,HOUSEHOLD,1963,0.0
5901,CA_1,HOUSEHOLD,1964,0.0
5902,CA_1,HOUSEHOLD,1965,0.0
5903,CA_1,HOUSEHOLD,1966,0.0
5904,CA_1,HOUSEHOLD,1967,0.0
5905,CA_1,HOUSEHOLD,1968,0.0
5906,CA_1,HOUSEHOLD,1969,0.0
5907,CA_2,FOODS,1,4712.140000000002
5908,CA_2,FOODS,2,4173.560000000002
5909,CA_2,FOODS,3,2630.8700000000035
5910,CA_2,FOODS,4,2725.750000000003
5911,CA_2,FOODS,5,2719.7800000000034
5912,CA_2,FOODS,6,3046.4200000000046
5913,CA_2,FOODS,7,3700.850000000007
5914,CA_2,FOODS,8,4833.120000000002
5915,CA_2,FOODS,9,4206.0000000000055
5916,CA_2,FOODS,10,3119.6100000000033
5917,CA_2,FOODS,11,3252.3900000000067
5918,CA_2,FOODS,12,2968.5100000000034
5919,CA_2,FOODS,13,3248.5400000000054
5920,CA_2,FOODS,14,3830.550000000008
5921,CA_2,FOODS,15,5089.240000000002
5922,CA_2,FOODS,16,5315.450000000001
5923,CA_2,FOODS,17,2635.660000000003
5924,CA_2,FOODS,18,2571.5400000000036
5925,CA_2,FOODS,19,2694.7100000000037
5926,CA_2,FOODS,20,2597.0700000000047
5927,CA_2,FOODS,21,3442.1200000000063
5928,CA_2,FOODS,22,4001.540000000007
5929,CA_2,FOODS,23,4155.740000000006
5930,CA_2,FOODS,24,3452.730000000006
5931,CA_2,FOODS,25,2704.960000000005
5932,CA_2,FOODS,26,2748.650000000005
5933,CA_2,FOODS,27,2401.1400000000053
5934,CA_2,FOODS,28,3188.440000000007
5935,CA_2,FOODS,29,4801.320000000001
5936,CA_2,FOODS,30,4053.860000000007
5937,CA_2,FOODS,31,2592.080000000003
5938,CA_2,FOODS,32,2983.6400000000053
5939,CA_2,FOODS,33,2833.0300000000025
5940,CA_2,FOODS,34,2983.510000000005
5941,CA_2,FOODS,35,3261.5200000000036
5942,CA_2,FOODS,36,5010.170000000001
5943,CA_2,FOODS,37,5009.77
5944,CA_2,FOODS,38,2767.760000000004
5945,CA_2,FOODS,39,2420.460000000003
5946,CA_2,FOODS,40,2742.8000000000043
5947,CA_2,FOODS,41,3008.880000000005
5948,CA_2,FOODS,42,3383.8000000000056
5949,CA_2,FOODS,43,4473.570000000005
5950,CA_2,FOODS,44,4625.060000000001
5951,CA_2,FOODS,45,2741.840000000004
5952,CA_2,FOODS,46,2622.680000000002
5953,CA_2,FOODS,47,2770.220000000005
5954,CA_2,FOODS,48,2954.990000000004
5955,CA_2,FOODS,49,3145.380000000004
5956,CA_2,FOODS,50,4844.860000000001
5957,CA_2,FOODS,51,4305.230000000008
5958,CA_2,FOODS,52,2806.1200000000067
5959,CA_2,FOODS,53,2845.7200000000053
5960,CA_2,FOODS,54,2675.090000000004
5961,CA_2,FOODS,55,2411.3600000000038
5962,CA_2,FOODS,56,3747.6600000000067
5963,CA_2,FOODS,57,4294.060000000007
5964,CA_2,FOODS,58,4418.530000000005
5965,CA_2,FOODS,59,2833.2600000000048
5966,CA_2,FOODS,60,2733.460000000003
5967,CA_2,FOODS,61,2315.7900000000027
5968,CA_2,FOODS,62,3233.8700000000063
5969,CA_2,FOODS,63,3828.880000000004
5970,CA_2,FOODS,64,4323.880000000003
5971,CA_2,FOODS,65,4478.920000000002
5972,CA_2,FOODS,66,3255.5700000000043
5973,CA_2,FOODS,67,3102.3100000000077
5974,CA_2,FOODS,68,2827.230000000007
5975,CA_2,FOODS,69,3256.020000000005
5976,CA_2,FOODS,70,3173.4500000000035
5977,CA_2,FOODS,71,4421.710000000004
5978,CA_2,FOODS,72,4175.880000000003
5979,CA_2,FOODS,73,3044.1200000000053
5980,CA_2,FOODS,74,2257.3100000000036
5981,CA_2,FOODS,75,2318.010000000003
5982,CA_2,FOODS,76,2782.2400000000052
5983,CA_2,FOODS,77,3313.330000000007
5984,CA_2,FOODS,78,4165.99000000001
5985,CA_2,FOODS,79,4149.7500000000055
5986,CA_2,FOODS,80,2671.4200000000046
5987,CA_2,FOODS,81,2906.9000000000037
5988,CA_2,FOODS,82,2546.460000000003
5989,CA_2,FOODS,83,2795.910000000003
5990,CA_2,FOODS,84,3519.9900000000052
5991,CA_2,FOODS,85,4486.5900000000065
5992,CA_2,FOODS,86,3791.020000000007
5993,CA_2,FOODS,87,2258.470000000004
5994,CA_2,FOODS,88,2451.590000000002
5995,CA_2,FOODS,89,2375.260000000003
5996,CA_2,FOODS,90,2526.830000000004
5997,CA_2,FOODS,91,3073.6900000000037
5998,CA_2,FOODS,92,3815.320000000007
5999,CA_2,FOODS,93,4152.930000000004
6000,CA_2,FOODS,94,2696.4900000000043
6001,CA_2,FOODS,95,2604.4900000000025
6002,CA_2,FOODS,96,2686.040000000004
6003,CA_2,FOODS,97,2894.2000000000044
6004,CA_2,FOODS,98,3250.9700000000057
6005,CA_2,FOODS,99,3669.040000000007
6006,CA_2,FOODS,100,3489.0900000000033
6007,CA_2,FOODS,101,3030.270000000006
6008,CA_2,FOODS,102,2805.8500000000045
6009,CA_2,FOODS,103,2380.570000000002
6010,CA_2,FOODS,104,2604.0700000000033
6011,CA_2,FOODS,105,3020.530000000005
6012,CA_2,FOODS,106,3956.0900000000047
6013,CA_2,FOODS,107,3983.760000000009
6014,CA_2,FOODS,108,2521.110000000004
6015,CA_2,FOODS,109,2401.4800000000023
6016,CA_2,FOODS,110,2203.440000000003
6017,CA_2,FOODS,111,2610.290000000006
6018,CA_2,FOODS,112,3081.350000000004
6019,CA_2,FOODS,113,3491.1600000000067
6020,CA_2,FOODS,114,3526.250000000007
6021,CA_2,FOODS,115,2677.1200000000063
6022,CA_2,FOODS,116,2430.8000000000047
6023,CA_2,FOODS,117,2819.8600000000038
6024,CA_2,FOODS,118,2983.050000000003
6025,CA_2,FOODS,119,3404.2500000000073
6026,CA_2,FOODS,120,3599.2400000000057
6027,CA_2,FOODS,121,3288.0100000000066
6028,CA_2,FOODS,122,3177.9700000000057
6029,CA_2,FOODS,123,2493.8500000000045
6030,CA_2,FOODS,124,2555.4700000000053
6031,CA_2,FOODS,125,2668.1800000000044
6032,CA_2,FOODS,126,2939.420000000002
6033,CA_2,FOODS,127,3661.150000000004
6034,CA_2,FOODS,128,4057.0000000000086
6035,CA_2,FOODS,129,2592.7000000000035
6036,CA_2,FOODS,130,2977.300000000006
6037,CA_2,FOODS,131,3173.7200000000053
6038,CA_2,FOODS,132,3161.5500000000065
6039,CA_2,FOODS,133,3399.3500000000063
6040,CA_2,FOODS,134,3721.8500000000063
6041,CA_2,FOODS,135,4169.4700000000075
6042,CA_2,FOODS,136,3162.0300000000047
6043,CA_2,FOODS,137,3011.6900000000055
6044,CA_2,FOODS,138,3251.6700000000055
6045,CA_2,FOODS,139,3332.8700000000063
6046,CA_2,FOODS,140,3408.7200000000043
6047,CA_2,FOODS,141,3827.710000000007
6048,CA_2,FOODS,142,3634.9300000000076
6049,CA_2,FOODS,143,3416.4000000000074
6050,CA_2,FOODS,144,3054.150000000007
6051,CA_2,FOODS,145,2958.6600000000044
6052,CA_2,FOODS,146,3383.6300000000083
6053,CA_2,FOODS,147,3437.6300000000056
6054,CA_2,FOODS,148,3925.9200000000064
6055,CA_2,FOODS,149,4184.020000000007
6056,CA_2,FOODS,150,3150.4700000000066
6057,CA_2,FOODS,151,2511.4200000000055
6058,CA_2,FOODS,152,2937.3300000000063
6059,CA_2,FOODS,153,3429.3100000000063
6060,CA_2,FOODS,154,4191.030000000006
6061,CA_2,FOODS,155,4277.700000000007
6062,CA_2,FOODS,156,3843.34000000001
6063,CA_2,FOODS,157,3654.730000000007
6064,CA_2,FOODS,158,3392.7400000000066
6065,CA_2,FOODS,159,3253.380000000007
6066,CA_2,FOODS,160,3420.4200000000073
6067,CA_2,FOODS,161,4089.790000000009
6068,CA_2,FOODS,162,4226.820000000008
6069,CA_2,FOODS,163,3978.9900000000075
6070,CA_2,FOODS,164,2983.5800000000054
6071,CA_2,FOODS,165,2790.1200000000076
6072,CA_2,FOODS,166,3056.1200000000053
6073,CA_2,FOODS,167,2959.5400000000063
6074,CA_2,FOODS,168,3779.910000000008
6075,CA_2,FOODS,169,4380.820000000004
6076,CA_2,FOODS,170,4257.020000000008
6077,CA_2,FOODS,171,3291.4500000000066
6078,CA_2,FOODS,172,3062.2100000000064
6079,CA_2,FOODS,173,3059.670000000006
6080,CA_2,FOODS,174,3278.3700000000063
6081,CA_2,FOODS,175,3539.790000000006
6082,CA_2,FOODS,176,4307.870000000009
6083,CA_2,FOODS,177,4318.080000000004
6084,CA_2,FOODS,178,3080.030000000006
6085,CA_2,FOODS,179,3029.0300000000066
6086,CA_2,FOODS,180,3171.010000000006
6087,CA_2,FOODS,181,2972.230000000006
6088,CA_2,FOODS,182,3604.9500000000057
6089,CA_2,FOODS,183,4147.670000000006
6090,CA_2,FOODS,184,4095.490000000007
6091,CA_2,FOODS,185,3173.4800000000073
6092,CA_2,FOODS,186,3072.120000000006
6093,CA_2,FOODS,187,3156.7800000000047
6094,CA_2,FOODS,188,2888.9000000000083
6095,CA_2,FOODS,189,3283.720000000007
6096,CA_2,FOODS,190,3623.5800000000063
6097,CA_2,FOODS,191,3899.2200000000057
6098,CA_2,FOODS,192,2790.1800000000044
6099,CA_2,FOODS,193,3163.0800000000063
6100,CA_2,FOODS,194,3103.360000000005
6101,CA_2,FOODS,195,3350.1100000000088
6102,CA_2,FOODS,196,3845.790000000006
6103,CA_2,FOODS,197,4503.880000000004
6104,CA_2,FOODS,198,4327.230000000003
6105,CA_2,FOODS,199,3203.160000000003
6106,CA_2,FOODS,200,3151.2300000000055
6107,CA_2,FOODS,201,3116.470000000005
6108,CA_2,FOODS,202,3321.5100000000043
6109,CA_2,FOODS,203,3552.8600000000088
6110,CA_2,FOODS,204,4281.380000000004
6111,CA_2,FOODS,205,5097.900000000004
6112,CA_2,FOODS,206,2987.210000000003
6113,CA_2,FOODS,207,3320.0900000000047
6114,CA_2,FOODS,208,2823.8200000000043
6115,CA_2,FOODS,209,3000.1600000000058
6116,CA_2,FOODS,210,3615.4600000000055
6117,CA_2,FOODS,211,4581.620000000006
6118,CA_2,FOODS,212,5265.529999999999
6119,CA_2,FOODS,213,3349.9800000000046
6120,CA_2,FOODS,214,2891.900000000004
6121,CA_2,FOODS,215,3208.790000000006
6122,CA_2,FOODS,216,3448.1200000000063
6123,CA_2,FOODS,217,3594.510000000006
6124,CA_2,FOODS,218,4276.130000000007
6125,CA_2,FOODS,219,3767.490000000006
6126,CA_2,FOODS,220,4236.3000000000075
6127,CA_2,FOODS,221,2816.640000000005
6128,CA_2,FOODS,222,2468.770000000004
6129,CA_2,FOODS,223,2878.3800000000056
6130,CA_2,FOODS,224,3288.440000000006
6131,CA_2,FOODS,225,4693.5900000000065
6132,CA_2,FOODS,226,4379.070000000005
6133,CA_2,FOODS,227,3006.6200000000063
6134,CA_2,FOODS,228,2707.170000000005
6135,CA_2,FOODS,229,2737.7000000000044
6136,CA_2,FOODS,230,2950.8700000000067
6137,CA_2,FOODS,231,3363.510000000007
6138,CA_2,FOODS,232,4343.860000000005
6139,CA_2,FOODS,233,4686.0800000000045
6140,CA_2,FOODS,234,2888.8500000000067
6141,CA_2,FOODS,235,2917.3000000000056
6142,CA_2,FOODS,236,3316.2500000000086
6143,CA_2,FOODS,237,2970.230000000007
6144,CA_2,FOODS,238,4009.000000000009
6145,CA_2,FOODS,239,5208.839999999997
6146,CA_2,FOODS,240,4879.660000000002
6147,CA_2,FOODS,241,2979.840000000006
6148,CA_2,FOODS,242,2932.320000000006
6149,CA_2,FOODS,243,3109.020000000005
6150,CA_2,FOODS,244,2953.020000000007
6151,CA_2,FOODS,245,3904.5300000000084
6152,CA_2,FOODS,246,5329.79
6153,CA_2,FOODS,247,4737.490000000006
6154,CA_2,FOODS,248,3009.750000000006
6155,CA_2,FOODS,249,3144.5400000000045
6156,CA_2,FOODS,250,3082.7100000000064
6157,CA_2,FOODS,251,2910.760000000006
6158,CA_2,FOODS,252,4088.910000000007
6159,CA_2,FOODS,253,4891.890000000004
6160,CA_2,FOODS,254,4611.100000000006
6161,CA_2,FOODS,255,3875.330000000009
6162,CA_2,FOODS,256,3212.5600000000063
6163,CA_2,FOODS,257,3111.1400000000062
6164,CA_2,FOODS,258,2979.2500000000073
6165,CA_2,FOODS,259,4011.690000000008
6166,CA_2,FOODS,260,4922.619999999999
6167,CA_2,FOODS,261,4569.990000000006
6168,CA_2,FOODS,262,3158.310000000006
6169,CA_2,FOODS,263,2906.3500000000054
6170,CA_2,FOODS,264,2713.1600000000044
6171,CA_2,FOODS,265,2895.760000000003
6172,CA_2,FOODS,266,3814.9300000000076
6173,CA_2,FOODS,267,4602.4200000000055
6174,CA_2,FOODS,268,4501.360000000006
6175,CA_2,FOODS,269,2989.650000000005
6176,CA_2,FOODS,270,2859.1500000000074
6177,CA_2,FOODS,271,2758.970000000006
6178,CA_2,FOODS,272,2976.560000000006
6179,CA_2,FOODS,273,3498.330000000009
6180,CA_2,FOODS,274,4536.260000000006
6181,CA_2,FOODS,275,5441.92
6182,CA_2,FOODS,276,3069.4700000000053
6183,CA_2,FOODS,277,2877.730000000004
6184,CA_2,FOODS,278,2735.1400000000053
6185,CA_2,FOODS,279,2937.7900000000027
6186,CA_2,FOODS,280,3177.2700000000073
6187,CA_2,FOODS,281,4649.890000000007
6188,CA_2,FOODS,282,4928.9200000000055
6189,CA_2,FOODS,283,3015.270000000005
6190,CA_2,FOODS,284,2793.6200000000044
6191,CA_2,FOODS,285,2632.750000000003
6192,CA_2,FOODS,286,3300.0800000000054
6193,CA_2,FOODS,287,3929.9500000000075
6194,CA_2,FOODS,288,4897.7599999999975
6195,CA_2,FOODS,289,4899.319999999997
6196,CA_2,FOODS,290,2838.5600000000054
6197,CA_2,FOODS,291,2830.790000000006
6198,CA_2,FOODS,292,2736.390000000004
6199,CA_2,FOODS,293,2991.850000000007
6200,CA_2,FOODS,294,3358.920000000007
6201,CA_2,FOODS,295,4886.699999999999
6202,CA_2,FOODS,296,4619.690000000005
6203,CA_2,FOODS,297,3473.890000000006
6204,CA_2,FOODS,298,2990.6700000000055
6205,CA_2,FOODS,299,3680.1100000000047
6206,CA_2,FOODS,300,1798.7300000000002
6207,CA_2,FOODS,301,3486.0700000000056
6208,CA_2,FOODS,302,3700.390000000007
6209,CA_2,FOODS,303,3977.490000000007
6210,CA_2,FOODS,304,3281.280000000007
6211,CA_2,FOODS,305,2955.870000000005
6212,CA_2,FOODS,306,2943.6900000000046
6213,CA_2,FOODS,307,3281.2200000000057
6214,CA_2,FOODS,308,3593.590000000008
6215,CA_2,FOODS,309,5206.2300000000005
6216,CA_2,FOODS,310,4673.800000000004
6217,CA_2,FOODS,311,3444.340000000007
6218,CA_2,FOODS,312,3116.9400000000055
6219,CA_2,FOODS,313,3072.790000000008
6220,CA_2,FOODS,314,3333.460000000007
6221,CA_2,FOODS,315,3773.7700000000063
6222,CA_2,FOODS,316,4821.320000000005
6223,CA_2,FOODS,317,4899.490000000002
6224,CA_2,FOODS,318,3558.6000000000054
6225,CA_2,FOODS,319,3440.860000000007
6226,CA_2,FOODS,320,3536.010000000008
6227,CA_2,FOODS,321,3984.1500000000083
6228,CA_2,FOODS,322,3737.660000000007
6229,CA_2,FOODS,323,5026.370000000001
6230,CA_2,FOODS,324,5385.760000000001
6231,CA_2,FOODS,325,3937.2900000000054
6232,CA_2,FOODS,326,3800.560000000006
6233,CA_2,FOODS,327,4314.910000000005
6234,CA_2,FOODS,328,4032.0400000000045
6235,CA_2,FOODS,329,4784.450000000001
6236,CA_2,FOODS,330,4042.240000000006
6237,CA_2,FOODS,331,10.06
6238,CA_2,FOODS,332,3842.5400000000072
6239,CA_2,FOODS,333,3186.0800000000036
6240,CA_2,FOODS,334,3224.320000000004
6241,CA_2,FOODS,335,3259.960000000005
6242,CA_2,FOODS,336,4194.720000000007
6243,CA_2,FOODS,337,3502.5800000000045
6244,CA_2,FOODS,338,2987.1600000000067
6245,CA_2,FOODS,339,4498.740000000004
6246,CA_2,FOODS,340,2915.0800000000045
6247,CA_2,FOODS,341,2652.960000000003
6248,CA_2,FOODS,342,3176.100000000007
6249,CA_2,FOODS,343,3477.630000000005
6250,CA_2,FOODS,344,4635.400000000003
6251,CA_2,FOODS,345,4943.16
6252,CA_2,FOODS,346,3373.710000000007
6253,CA_2,FOODS,347,2983.400000000005
6254,CA_2,FOODS,348,3126.830000000004
6255,CA_2,FOODS,349,3195.8400000000056
6256,CA_2,FOODS,350,3788.070000000007
6257,CA_2,FOODS,351,4654.170000000005
6258,CA_2,FOODS,352,4814.72
6259,CA_2,FOODS,353,4214.860000000005
6260,CA_2,FOODS,354,3086.700000000006
6261,CA_2,FOODS,355,3413.5000000000064
6262,CA_2,FOODS,356,3382.3700000000044
6263,CA_2,FOODS,357,3615.7100000000055
6264,CA_2,FOODS,358,5730.460000000002
6265,CA_2,FOODS,359,4197.5100000000075
6266,CA_2,FOODS,360,3209.2300000000064
6267,CA_2,FOODS,361,3202.520000000007
6268,CA_2,FOODS,362,3216.3000000000075
6269,CA_2,FOODS,363,3144.4200000000055
6270,CA_2,FOODS,364,3672.9900000000043
6271,CA_2,FOODS,365,5104.260000000001
6272,CA_2,FOODS,366,5388.629999999998
6273,CA_2,FOODS,367,3239.790000000006
6274,CA_2,FOODS,368,3387.000000000006
6275,CA_2,FOODS,369,3383.510000000006
6276,CA_2,FOODS,370,3516.850000000006
6277,CA_2,FOODS,371,4080.1400000000053
6278,CA_2,FOODS,372,6060.0199999999995
6279,CA_2,FOODS,373,4972.840000000001
6280,CA_2,FOODS,374,3541.4500000000075
6281,CA_2,FOODS,375,3494.7600000000066
6282,CA_2,FOODS,376,3213.950000000005
6283,CA_2,FOODS,377,3589.8000000000084
6284,CA_2,FOODS,378,3956.920000000008
6285,CA_2,FOODS,379,5840.219999999997
6286,CA_2,FOODS,380,5785.949999999998
6287,CA_2,FOODS,381,4150.880000000006
6288,CA_2,FOODS,382,2944.900000000007
6289,CA_2,FOODS,383,3015.0200000000045
6290,CA_2,FOODS,384,3103.780000000005
6291,CA_2,FOODS,385,4006.800000000008
6292,CA_2,FOODS,386,5654.180000000001
6293,CA_2,FOODS,387,4938.260000000001
6294,CA_2,FOODS,388,3932.450000000008
6295,CA_2,FOODS,389,2814.680000000005
6296,CA_2,FOODS,390,3437.380000000006
6297,CA_2,FOODS,391,3442.770000000006
6298,CA_2,FOODS,392,4133.310000000007
6299,CA_2,FOODS,393,4957.9100000000035
6300,CA_2,FOODS,394,4900.2400000000025
6301,CA_2,FOODS,395,3361.2700000000054
6302,CA_2,FOODS,396,2953.7700000000045
6303,CA_2,FOODS,397,3210.280000000005
6304,CA_2,FOODS,398,3637.590000000005
6305,CA_2,FOODS,399,4341.280000000003
6306,CA_2,FOODS,400,5635.359999999999
6307,CA_2,FOODS,401,5434.639999999998
6308,CA_2,FOODS,402,3638.8800000000047
6309,CA_2,FOODS,403,3664.900000000004
6310,CA_2,FOODS,404,3272.4600000000046
6311,CA_2,FOODS,405,3503.150000000003
6312,CA_2,FOODS,406,4452.090000000006
6313,CA_2,FOODS,407,5605.979999999995
6314,CA_2,FOODS,408,5775.179999999995
6315,CA_2,FOODS,409,3693.2500000000064
6316,CA_2,FOODS,410,3117.0300000000066
6317,CA_2,FOODS,411,2985.1500000000055
6318,CA_2,FOODS,412,3442.6600000000044
6319,CA_2,FOODS,413,3530.370000000006
6320,CA_2,FOODS,414,6031.559999999997
6321,CA_2,FOODS,415,5475.59
6322,CA_2,FOODS,416,3753.0500000000047
6323,CA_2,FOODS,417,3074.730000000004
6324,CA_2,FOODS,418,3122.1300000000056
6325,CA_2,FOODS,419,3322.5400000000063
6326,CA_2,FOODS,420,4087.4300000000053
6327,CA_2,FOODS,421,5253.219999999998
6328,CA_2,FOODS,422,5144.259999999997
6329,CA_2,FOODS,423,3518.460000000007
6330,CA_2,FOODS,424,3144.5300000000057
6331,CA_2,FOODS,425,3833.6600000000058
6332,CA_2,FOODS,426,3338.3100000000054
6333,CA_2,FOODS,427,3963.9500000000085
6334,CA_2,FOODS,428,5222.47
6335,CA_2,FOODS,429,5634.120000000001
6336,CA_2,FOODS,430,3953.9600000000064
6337,CA_2,FOODS,431,4160.440000000008
6338,CA_2,FOODS,432,3613.210000000003
6339,CA_2,FOODS,433,3731.3100000000063
6340,CA_2,FOODS,434,4656.890000000002
6341,CA_2,FOODS,435,6420.089999999996
6342,CA_2,FOODS,436,5250.159999999999
6343,CA_2,FOODS,437,3733.2800000000043
6344,CA_2,FOODS,438,3040.8200000000047
6345,CA_2,FOODS,439,3489.7300000000037
6346,CA_2,FOODS,440,3548.4600000000046
6347,CA_2,FOODS,441,4213.290000000004
6348,CA_2,FOODS,442,5195.570000000004
6349,CA_2,FOODS,443,4968.959999999999
6350,CA_2,FOODS,444,3466.630000000007
6351,CA_2,FOODS,445,2939.5700000000033
6352,CA_2,FOODS,446,3465.450000000005
6353,CA_2,FOODS,447,3293.0800000000054
6354,CA_2,FOODS,448,4368.1200000000035
6355,CA_2,FOODS,449,5375.139999999999
6356,CA_2,FOODS,450,5374.880000000002
6357,CA_2,FOODS,451,3507.5400000000077
6358,CA_2,FOODS,452,3533.880000000003
6359,CA_2,FOODS,453,3434.070000000006
6360,CA_2,FOODS,454,3341.9600000000064
6361,CA_2,FOODS,455,4012.770000000007
6362,CA_2,FOODS,456,5335.779999999997
6363,CA_2,FOODS,457,5257.3899999999985
6364,CA_2,FOODS,458,3767.800000000004
6365,CA_2,FOODS,459,3624.220000000006
6366,CA_2,FOODS,460,3677.930000000006
6367,CA_2,FOODS,461,3735.170000000008
6368,CA_2,FOODS,462,4892.410000000003
6369,CA_2,FOODS,463,5034.860000000004
6370,CA_2,FOODS,464,5882.910000000001
6371,CA_2,FOODS,465,4015.260000000005
6372,CA_2,FOODS,466,3824.2500000000055
6373,CA_2,FOODS,467,3766.9100000000044
6374,CA_2,FOODS,468,3805.360000000008
6375,CA_2,FOODS,469,4706.999999999999
6376,CA_2,FOODS,470,5414.21
6377,CA_2,FOODS,471,4912.88
6378,CA_2,FOODS,472,3692.8100000000063
6379,CA_2,FOODS,473,3597.880000000007
6380,CA_2,FOODS,474,3606.230000000005
6381,CA_2,FOODS,475,3751.340000000008
6382,CA_2,FOODS,476,4322.290000000003
6383,CA_2,FOODS,477,5669.3700000000035
6384,CA_2,FOODS,478,5677.73
6385,CA_2,FOODS,479,3315.1400000000044
6386,CA_2,FOODS,480,3725.8200000000065
6387,CA_2,FOODS,481,3536.630000000008
6388,CA_2,FOODS,482,3615.590000000007
6389,CA_2,FOODS,483,4485.060000000006
6390,CA_2,FOODS,484,4927.370000000005
6391,CA_2,FOODS,485,4505.060000000002
6392,CA_2,FOODS,486,5109.359999999998
6393,CA_2,FOODS,487,3700.980000000006
6394,CA_2,FOODS,488,3547.7000000000085
6395,CA_2,FOODS,489,4071.810000000009
6396,CA_2,FOODS,490,4919.910000000003
6397,CA_2,FOODS,491,5716.709999999997
6398,CA_2,FOODS,492,5164.180000000002
6399,CA_2,FOODS,493,3817.0800000000063
6400,CA_2,FOODS,494,3899.0900000000083
6401,CA_2,FOODS,495,3814.910000000006
6402,CA_2,FOODS,496,3681.1800000000067
6403,CA_2,FOODS,497,4911.78
6404,CA_2,FOODS,498,5272.740000000003
6405,CA_2,FOODS,499,5631.280000000003
6406,CA_2,FOODS,500,4404.630000000007
6407,CA_2,FOODS,501,4101.320000000006
6408,CA_2,FOODS,502,4024.5100000000084
6409,CA_2,FOODS,503,4397.990000000007
6410,CA_2,FOODS,504,5070.619999999999
6411,CA_2,FOODS,505,5495.519999999993
6412,CA_2,FOODS,506,5088.059999999999
6413,CA_2,FOODS,507,4093.880000000008
6414,CA_2,FOODS,508,4008.290000000008
6415,CA_2,FOODS,509,3875.970000000005
6416,CA_2,FOODS,510,4108.870000000004
6417,CA_2,FOODS,511,5016.3
6418,CA_2,FOODS,512,5290.669999999997
6419,CA_2,FOODS,513,5233.820000000005
6420,CA_2,FOODS,514,3841.520000000006
6421,CA_2,FOODS,515,3323.860000000006
6422,CA_2,FOODS,516,3597.400000000005
6423,CA_2,FOODS,517,3617.480000000008
6424,CA_2,FOODS,518,4763.580000000001
6425,CA_2,FOODS,519,4825.099999999998
6426,CA_2,FOODS,520,5260.89
6427,CA_2,FOODS,521,4056.540000000006
6428,CA_2,FOODS,522,4243.600000000006
6429,CA_2,FOODS,523,3915.190000000008
6430,CA_2,FOODS,524,4003.680000000006
6431,CA_2,FOODS,525,4500.640000000004
6432,CA_2,FOODS,526,4732.040000000002
6433,CA_2,FOODS,527,4725.050000000006
6434,CA_2,FOODS,528,3849.320000000007
6435,CA_2,FOODS,529,3868.4900000000057
6436,CA_2,FOODS,530,3822.8000000000056
6437,CA_2,FOODS,531,4271.290000000005
6438,CA_2,FOODS,532,4819.0999999999985
6439,CA_2,FOODS,533,5622.459999999996
6440,CA_2,FOODS,534,5226.729999999998
6441,CA_2,FOODS,535,3806.150000000007
6442,CA_2,FOODS,536,4110.5900000000065
6443,CA_2,FOODS,537,3864.2100000000064
6444,CA_2,FOODS,538,4219.730000000006
6445,CA_2,FOODS,539,4599.6300000000065
6446,CA_2,FOODS,540,5264.259999999996
6447,CA_2,FOODS,541,5303.370000000003
