,state_id,dept_id,d,revenue
2906,CA,FOODS_2,938,3257.4700000000057
2907,CA,FOODS_2,939,3904.6600000000026
2908,CA,FOODS_2,940,4958.8
2909,CA,FOODS_2,941,3607.590000000003
2910,CA,FOODS_2,942,3033.300000000003
2911,CA,FOODS_2,943,3184.540000000004
2912,CA,FOODS_2,944,3040.530000000004
2913,CA,FOODS_2,945,3904.99
2914,CA,FOODS_2,946,4375.550000000001
2915,CA,FOODS_2,947,4276.260000000004
2916,CA,FOODS_2,948,5248.960000000004
2917,CA,FOODS_2,949,4232.9400000000005
2918,CA,FOODS_2,950,3869.8800000000033
2919,CA,FOODS_2,951,3864.880000000003
2920,CA,FOODS_2,952,4007.360000000002
2921,CA,FOODS_2,953,4675.620000000001
2922,CA,FOODS_2,954,6507.869999999996
2923,CA,FOODS_2,955,5266.019999999997
2924,CA,FOODS_2,956,4734.699999999999
2925,CA,FOODS_2,957,4328.12
2926,CA,FOODS_2,958,3710.0300000000007
2927,CA,FOODS_2,959,3814.370000000004
2928,CA,FOODS_2,960,4649.220000000003
2929,CA,FOODS_2,961,6004.699999999994
2930,CA,FOODS_2,962,4325.39
2931,CA,FOODS_2,963,4031.9400000000037
2932,CA,FOODS_2,964,3765.1300000000015
2933,CA,FOODS_2,965,3459.5200000000023
2934,CA,FOODS_2,966,4140.010000000006
2935,CA,FOODS_2,967,5132.890000000001
2936,CA,FOODS_2,968,5753.400000000002
2937,CA,FOODS_2,969,4192.670000000002
2938,CA,FOODS_2,970,3796.450000000004
2939,CA,FOODS_2,971,3529.5400000000027
2940,CA,FOODS_2,972,3591.8100000000045
2941,CA,FOODS_2,973,3156.1700000000046
2942,CA,FOODS_2,974,3901.2800000000043
2943,CA,FOODS_2,975,5327.769999999994
2944,CA,FOODS_2,976,3601.240000000003
2945,CA,FOODS_2,977,3854.3100000000045
2946,CA,FOODS_2,978,3536.4099999999994
2947,CA,FOODS_2,979,3468.8200000000047
2948,CA,FOODS_2,980,4275.380000000001
2949,CA,FOODS_2,981,5004.639999999995
2950,CA,FOODS_2,982,5915.229999999995
2951,CA,FOODS_2,983,5184.909999999997
2952,CA,FOODS_2,984,4907.279999999999
2953,CA,FOODS_2,985,4827.7
2954,CA,FOODS_2,986,4948.139999999997
2955,CA,FOODS_2,987,3916.790000000005
2956,CA,FOODS_2,988,4978.229999999996
2957,CA,FOODS_2,989,5709.399999999997
2958,CA,FOODS_2,990,4787.1
2959,CA,FOODS_2,991,3737.6900000000032
2960,CA,FOODS_2,992,3756.2600000000034
2961,CA,FOODS_2,993,3669.9300000000035
2962,CA,FOODS_2,994,3523.080000000002
2963,CA,FOODS_2,995,4721.439999999999
2964,CA,FOODS_2,996,5801.749999999998
2965,CA,FOODS_2,997,4514.82
2966,CA,FOODS_2,998,3623.5000000000045
2967,CA,FOODS_2,999,3387.0400000000045
2968,CA,FOODS_2,1000,3099.550000000002
2969,CA,FOODS_2,1001,3454.7400000000007
2970,CA,FOODS_2,1002,4838.630000000003
2971,CA,FOODS_2,1003,5329.2
2972,CA,FOODS_2,1004,4285.710000000002
2973,CA,FOODS_2,1005,3244.680000000005
2974,CA,FOODS_2,1006,3412.890000000001
2975,CA,FOODS_2,1007,2604.710000000003
2976,CA,FOODS_2,1008,4232.390000000001
2977,CA,FOODS_2,1009,5224.749999999997
2978,CA,FOODS_2,1010,6420.039999999997
2979,CA,FOODS_2,1011,5611.249999999991
2980,CA,FOODS_2,1012,5080.299999999996
2981,CA,FOODS_2,1013,4705.869999999999
2982,CA,FOODS_2,1014,4565.949999999995
2983,CA,FOODS_2,1015,5123.209999999994
2984,CA,FOODS_2,1016,6093.999999999997
2985,CA,FOODS_2,1017,7350.959999999994
2986,CA,FOODS_2,1018,5872.059999999988
2987,CA,FOODS_2,1019,4460.319999999999
2988,CA,FOODS_2,1020,3705.780000000006
2989,CA,FOODS_2,1021,3545.850000000005
2990,CA,FOODS_2,1022,4387.1900000000005
2991,CA,FOODS_2,1023,5464.8799999999965
2992,CA,FOODS_2,1024,6261.849999999992
2993,CA,FOODS_2,1025,4575.87
2994,CA,FOODS_2,1026,3773.240000000005
2995,CA,FOODS_2,1027,3690.4400000000037
2996,CA,FOODS_2,1028,3851.3900000000035
2997,CA,FOODS_2,1029,3730.390000000004
2998,CA,FOODS_2,1030,5004.3899999999985
2999,CA,FOODS_2,1031,5312.399999999991
3000,CA,FOODS_2,1032,4132.250000000002
3001,CA,FOODS_2,1033,4225.61
3002,CA,FOODS_2,1034,3999.1700000000037
3003,CA,FOODS_2,1035,1362.5300000000002
3004,CA,FOODS_2,1036,1915.050000000002
3005,CA,FOODS_2,1037,3499.180000000004
3006,CA,FOODS_2,1038,5915.2599999999875
3007,CA,FOODS_2,1039,5188.989999999996
3008,CA,FOODS_2,1040,5643.009999999995
3009,CA,FOODS_2,1041,4055.980000000006
3010,CA,FOODS_2,1042,4278.050000000003
3011,CA,FOODS_2,1043,4174.910000000004
3012,CA,FOODS_2,1044,5218.359999999997
3013,CA,FOODS_2,1045,5499.429999999994
3014,CA,FOODS_2,1046,4597.16
3015,CA,FOODS_2,1047,4316.990000000004
3016,CA,FOODS_2,1048,4012.4100000000035
3017,CA,FOODS_2,1049,3517.2500000000055
3018,CA,FOODS_2,1050,4018.860000000004
3019,CA,FOODS_2,1051,5634.380000000001
3020,CA,FOODS_2,1052,5751.239999999992
3021,CA,FOODS_2,1053,4466.5700000000015
3022,CA,FOODS_2,1054,3889.200000000007
3023,CA,FOODS_2,1055,3518.990000000003
3024,CA,FOODS_2,1056,3470.3400000000042
3025,CA,FOODS_2,1057,3740.2500000000045
3026,CA,FOODS_2,1058,5098.959999999999
3027,CA,FOODS_2,1059,5071.869999999999
3028,CA,FOODS_2,1060,4100.99
3029,CA,FOODS_2,1061,3228.360000000002
3030,CA,FOODS_2,1062,0.0
3031,CA,FOODS_2,1063,3663.1200000000003
3032,CA,FOODS_2,1064,3815.670000000003
3033,CA,FOODS_2,1065,4111.300000000002
3034,CA,FOODS_2,1066,4394.190000000007
3035,CA,FOODS_2,1067,4420.950000000002
3036,CA,FOODS_2,1068,4062.8400000000056
3037,CA,FOODS_2,1069,3096.6800000000026
3038,CA,FOODS_2,1070,4932.35
3039,CA,FOODS_2,1071,5621.789999999996
3040,CA,FOODS_2,1072,6478.319999999991
3041,CA,FOODS_2,1073,6701.0999999999985
3042,CA,FOODS_2,1074,6315.949999999996
3043,CA,FOODS_2,1075,5208.079999999995
3044,CA,FOODS_2,1076,5180.479999999996
3045,CA,FOODS_2,1077,5279.939999999991
3046,CA,FOODS_2,1078,5439.419999999989
3047,CA,FOODS_2,1079,6505.559999999988
3048,CA,FOODS_2,1080,6328.309999999991
3049,CA,FOODS_2,1081,4797.149999999994
3050,CA,FOODS_2,1082,3837.210000000001
3051,CA,FOODS_2,1083,3807.9200000000023
3052,CA,FOODS_2,1084,3770.980000000002
3053,CA,FOODS_2,1085,4054.360000000001
3054,CA,FOODS_2,1086,5664.979999999999
3055,CA,FOODS_2,1087,5169.319999999999
3056,CA,FOODS_2,1088,4863.449999999997
3057,CA,FOODS_2,1089,4189.690000000005
3058,CA,FOODS_2,1090,3948.040000000004
3059,CA,FOODS_2,1091,3518.5400000000022
3060,CA,FOODS_2,1092,3833.2200000000003
3061,CA,FOODS_2,1093,4897.569999999994
3062,CA,FOODS_2,1094,6072.479999999996
3063,CA,FOODS_2,1095,3986.2700000000045
3064,CA,FOODS_2,1096,3332.6600000000017
3065,CA,FOODS_2,1097,2799.310000000002
3066,CA,FOODS_2,1098,2993.7600000000025
3067,CA,FOODS_2,1099,3622.0500000000056
3068,CA,FOODS_2,1100,5457.299999999992
3069,CA,FOODS_2,1101,5251.409999999996
3070,CA,FOODS_2,1102,5108.5899999999965
3071,CA,FOODS_2,1103,4442.910000000001
3072,CA,FOODS_2,1104,4430.819999999996
3073,CA,FOODS_2,1105,4653.629999999991
3074,CA,FOODS_2,1106,4587.039999999999
3075,CA,FOODS_2,1107,6959.899999999994
3076,CA,FOODS_2,1108,5994.329999999998
3077,CA,FOODS_2,1109,5177.259999999995
3078,CA,FOODS_2,1110,3989.7599999999998
3079,CA,FOODS_2,1111,3965.6100000000006
3080,CA,FOODS_2,1112,3847.6300000000037
3081,CA,FOODS_2,1113,3311.6500000000024
3082,CA,FOODS_2,1114,4975.899999999997
3083,CA,FOODS_2,1115,5361.899999999994
3084,CA,FOODS_2,1116,4752.119999999996
3085,CA,FOODS_2,1117,4080.960000000004
3086,CA,FOODS_2,1118,4106.410000000002
3087,CA,FOODS_2,1119,3902.840000000004
3088,CA,FOODS_2,1120,3989.700000000002
3089,CA,FOODS_2,1121,4833.06
3090,CA,FOODS_2,1122,6401.2999999999965
3091,CA,FOODS_2,1123,4683.059999999997
3092,CA,FOODS_2,1124,4008.620000000003
3093,CA,FOODS_2,1125,3463.2500000000055
3094,CA,FOODS_2,1126,3816.1700000000037
3095,CA,FOODS_2,1127,4320.330000000003
3096,CA,FOODS_2,1128,7160.979999999988
3097,CA,FOODS_2,1129,6952.319999999996
3098,CA,FOODS_2,1130,5036.810000000002
3099,CA,FOODS_2,1131,4341.460000000004
3100,CA,FOODS_2,1132,4139.740000000004
3101,CA,FOODS_2,1133,3966.5400000000045
3102,CA,FOODS_2,1134,4076.890000000004
3103,CA,FOODS_2,1135,5070.809999999998
3104,CA,FOODS_2,1136,6745.229999999993
3105,CA,FOODS_2,1137,5805.659999999997
3106,CA,FOODS_2,1138,4199.550000000001
3107,CA,FOODS_2,1139,4092.320000000003
3108,CA,FOODS_2,1140,3614.940000000002
3109,CA,FOODS_2,1141,4112.960000000001
3110,CA,FOODS_2,1142,5071.149999999998
3111,CA,FOODS_2,1143,5374.339999999995
3112,CA,FOODS_2,1144,3962.6300000000047
3113,CA,FOODS_2,1145,3672.270000000006
3114,CA,FOODS_2,1146,3590.4700000000043
3115,CA,FOODS_2,1147,3289.9600000000037
3116,CA,FOODS_2,1148,3491.430000000001
3117,CA,FOODS_2,1149,4107.390000000002
3118,CA,FOODS_2,1150,5906.599999999998
3119,CA,FOODS_2,1151,4068.6900000000005
3120,CA,FOODS_2,1152,3859.8900000000026
3121,CA,FOODS_2,1153,3491.7300000000037
3122,CA,FOODS_2,1154,3647.2000000000035
3123,CA,FOODS_2,1155,3872.9200000000033
3124,CA,FOODS_2,1156,4738.959999999995
3125,CA,FOODS_2,1157,5860.579999999996
3126,CA,FOODS_2,1158,4073.6800000000053
3127,CA,FOODS_2,1159,4837.179999999997
3128,CA,FOODS_2,1160,4557.319999999997
3129,CA,FOODS_2,1161,4419.430000000002
3130,CA,FOODS_2,1162,4481.610000000002
3131,CA,FOODS_2,1163,5660.249999999995
3132,CA,FOODS_2,1164,6297.819999999995
3133,CA,FOODS_2,1165,5320.139999999995
3134,CA,FOODS_2,1166,4901.960000000002
3135,CA,FOODS_2,1167,4139.410000000004
3136,CA,FOODS_2,1168,3941.8300000000045
3137,CA,FOODS_2,1169,3590.1700000000033
3138,CA,FOODS_2,1170,3873.6700000000023
3139,CA,FOODS_2,1171,5139.090000000001
3140,CA,FOODS_2,1172,3916.2900000000063
3141,CA,FOODS_2,1173,3829.9000000000065
3142,CA,FOODS_2,1174,4050.9900000000043
3143,CA,FOODS_2,1175,4018.7000000000053
3144,CA,FOODS_2,1176,4602.420000000003
3145,CA,FOODS_2,1177,5090.479999999999
3146,CA,FOODS_2,1178,3968.140000000004
3147,CA,FOODS_2,1179,4282.6600000000035
3148,CA,FOODS_2,1180,3997.4000000000055
3149,CA,FOODS_2,1181,4033.9000000000046
3150,CA,FOODS_2,1182,3757.680000000004
3151,CA,FOODS_2,1183,3766.6900000000023
3152,CA,FOODS_2,1184,5339.789999999999
3153,CA,FOODS_2,1185,6133.909999999991
3154,CA,FOODS_2,1186,4306.5199999999995
3155,CA,FOODS_2,1187,3466.670000000004
3156,CA,FOODS_2,1188,3520.440000000007
3157,CA,FOODS_2,1189,3953.0500000000043
3158,CA,FOODS_2,1190,4790.999999999993
3159,CA,FOODS_2,1191,5624.089999999992
3160,CA,FOODS_2,1192,6923.269999999992
3161,CA,FOODS_2,1193,6184.7899999999945
3162,CA,FOODS_2,1194,5019.929999999995
3163,CA,FOODS_2,1195,5366.71
3164,CA,FOODS_2,1196,5081.119999999998
3165,CA,FOODS_2,1197,4995.579999999991
3166,CA,FOODS_2,1198,6279.009999999997
3167,CA,FOODS_2,1199,5125.899999999996
3168,CA,FOODS_2,1200,5404.7599999999875
3169,CA,FOODS_2,1201,4627.8199999999915
3170,CA,FOODS_2,1202,3968.820000000002
3171,CA,FOODS_2,1203,4203.340000000001
3172,CA,FOODS_2,1204,4099.530000000005
3173,CA,FOODS_2,1205,5108.519999999992
3174,CA,FOODS_2,1206,5853.669999999988
3175,CA,FOODS_2,1207,4761.619999999998
3176,CA,FOODS_2,1208,4454.619999999996
3177,CA,FOODS_2,1209,3533.4800000000023
3178,CA,FOODS_2,1210,3848.240000000004
3179,CA,FOODS_2,1211,3563.7200000000034
3180,CA,FOODS_2,1212,4155.230000000002
3181,CA,FOODS_2,1213,4269.380000000001
3182,CA,FOODS_2,1214,4597.489999999999
3183,CA,FOODS_2,1215,4155.260000000001
3184,CA,FOODS_2,1216,3771.2800000000034
3185,CA,FOODS_2,1217,3489.730000000003
3186,CA,FOODS_2,1218,3925.660000000004
3187,CA,FOODS_2,1219,4825.79
3188,CA,FOODS_2,1220,6274.269999999988
3189,CA,FOODS_2,1221,5362.069999999996
3190,CA,FOODS_2,1222,5170.159999999995
3191,CA,FOODS_2,1223,4775.939999999995
3192,CA,FOODS_2,1224,4771.579999999998
3193,CA,FOODS_2,1225,4264.25
3194,CA,FOODS_2,1226,5650.8299999999945
3195,CA,FOODS_2,1227,6789.489999999994
3196,CA,FOODS_2,1228,5952.799999999991
3197,CA,FOODS_2,1229,4994.159999999992
3198,CA,FOODS_2,1230,4214.76
3199,CA,FOODS_2,1231,3770.5899999999997
3200,CA,FOODS_2,1232,4096.8300000000045
3201,CA,FOODS_2,1233,5501.969999999994
3202,CA,FOODS_2,1234,5069.119999999996
3203,CA,FOODS_2,1235,4752.359999999999
3204,CA,FOODS_2,1236,4428.9
3205,CA,FOODS_2,1237,4268.970000000005
3206,CA,FOODS_2,1238,4240.280000000004
3207,CA,FOODS_2,1239,4349.260000000002
3208,CA,FOODS_2,1240,5072.009999999998
3209,CA,FOODS_2,1241,5834.369999999996
3210,CA,FOODS_2,1242,4978.059999999995
3211,CA,FOODS_2,1243,3942.4900000000057
3212,CA,FOODS_2,1244,3920.880000000002
3213,CA,FOODS_2,1245,3521.650000000003
3214,CA,FOODS_2,1246,3512.8800000000033
3215,CA,FOODS_2,1247,4595.84
3216,CA,FOODS_2,1248,5267.149999999991
3217,CA,FOODS_2,1249,4398.049999999996
3218,CA,FOODS_2,1250,5041.9999999999945
3219,CA,FOODS_2,1251,4405.27
3220,CA,FOODS_2,1252,5159.559999999999
3221,CA,FOODS_2,1253,3892.6800000000017
3222,CA,FOODS_2,1254,4381.789999999998
3223,CA,FOODS_2,1255,6379.359999999992
3224,CA,FOODS_2,1256,6174.929999999993
3225,CA,FOODS_2,1257,5093.089999999998
3226,CA,FOODS_2,1258,4824.3399999999965
3227,CA,FOODS_2,1259,5090.759999999998
3228,CA,FOODS_2,1260,4281.750000000001
3229,CA,FOODS_2,1261,5205.52
3230,CA,FOODS_2,1262,5280.039999999997
3231,CA,FOODS_2,1263,4789.16
3232,CA,FOODS_2,1264,3837.3700000000026
3233,CA,FOODS_2,1265,4142.670000000002
3234,CA,FOODS_2,1266,3774.760000000004
3235,CA,FOODS_2,1267,3678.360000000003
3236,CA,FOODS_2,1268,4589.329999999999
3237,CA,FOODS_2,1269,5138.209999999998
3238,CA,FOODS_2,1270,4093.0900000000042
3239,CA,FOODS_2,1271,3863.060000000005
3240,CA,FOODS_2,1272,3647.5000000000036
3241,CA,FOODS_2,1273,3220.2500000000027
3242,CA,FOODS_2,1274,3495.7300000000046
3243,CA,FOODS_2,1275,4157.510000000003
3244,CA,FOODS_2,1276,5253.029999999999
3245,CA,FOODS_2,1277,4769.209999999998
3246,CA,FOODS_2,1278,3712.7700000000013
3247,CA,FOODS_2,1279,3637.080000000007
3248,CA,FOODS_2,1280,3500.4800000000037
3249,CA,FOODS_2,1281,4999.389999999999
3250,CA,FOODS_2,1282,5443.12999999999
3251,CA,FOODS_2,1283,6195.949999999992
3252,CA,FOODS_2,1284,5419.959999999993
3253,CA,FOODS_2,1285,4591.700000000002
3254,CA,FOODS_2,1286,4532.380000000002
3255,CA,FOODS_2,1287,4302.0
3256,CA,FOODS_2,1288,4890.589999999998
3257,CA,FOODS_2,1289,5432.919999999995
3258,CA,FOODS_2,1290,6269.019999999992
3259,CA,FOODS_2,1291,4718.069999999995
3260,CA,FOODS_2,1292,4313.579999999999
3261,CA,FOODS_2,1293,4247.000000000003
3262,CA,FOODS_2,1294,3983.740000000005
3263,CA,FOODS_2,1295,3804.200000000003
3264,CA,FOODS_2,1296,5412.729999999993
3265,CA,FOODS_2,1297,6815.279999999988
3266,CA,FOODS_2,1298,5125.639999999999
3267,CA,FOODS_2,1299,4509.199999999998
3268,CA,FOODS_2,1300,4358.810000000001
3269,CA,FOODS_2,1301,4207.770000000003
3270,CA,FOODS_2,1302,4348.8899999999985
3271,CA,FOODS_2,1303,5474.71
3272,CA,FOODS_2,1304,6956.559999999996
3273,CA,FOODS_2,1305,4472.89
3274,CA,FOODS_2,1306,4284.4600000000055
3275,CA,FOODS_2,1307,4003.840000000005
3276,CA,FOODS_2,1308,4266.390000000003
3277,CA,FOODS_2,1309,4371.87
3278,CA,FOODS_2,1310,5104.439999999996
3279,CA,FOODS_2,1311,5261.999999999998
3280,CA,FOODS_2,1312,6434.45999999999
3281,CA,FOODS_2,1313,5617.6799999999985
3282,CA,FOODS_2,1314,4866.110000000005
3283,CA,FOODS_2,1315,4357.070000000001
3284,CA,FOODS_2,1316,4914.669999999997
3285,CA,FOODS_2,1317,6141.8899999999885
3286,CA,FOODS_2,1318,7362.399999999988
3287,CA,FOODS_2,1319,5150.159999999998
3288,CA,FOODS_2,1320,5092.979999999996
3289,CA,FOODS_2,1321,5415.709999999988
3290,CA,FOODS_2,1322,5121.409999999991
3291,CA,FOODS_2,1323,4997.0899999999965
3292,CA,FOODS_2,1324,5922.479999999991
3293,CA,FOODS_2,1325,7199.329999999988
3294,CA,FOODS_2,1326,5348.209999999996
3295,CA,FOODS_2,1327,4327.540000000002
3296,CA,FOODS_2,1328,4384.670000000003
3297,CA,FOODS_2,1329,4498.7699999999995
3298,CA,FOODS_2,1330,4722.579999999997
3299,CA,FOODS_2,1331,5654.80999999999
3300,CA,FOODS_2,1332,6536.619999999994
3301,CA,FOODS_2,1333,4933.939999999997
3302,CA,FOODS_2,1334,4635.339999999998
3303,CA,FOODS_2,1335,3995.3300000000027
3304,CA,FOODS_2,1336,4357.870000000002
3305,CA,FOODS_2,1337,4593.950000000001
3306,CA,FOODS_2,1338,5628.489999999998
3307,CA,FOODS_2,1339,6413.629999999995
3308,CA,FOODS_2,1340,5458.5099999999975
3309,CA,FOODS_2,1341,4538.080000000003
3310,CA,FOODS_2,1342,5262.420000000001
3311,CA,FOODS_2,1343,5189.9399999999905
3312,CA,FOODS_2,1344,5617.189999999994
3313,CA,FOODS_2,1345,7071.409999999986
3314,CA,FOODS_2,1346,8206.709999999986
3315,CA,FOODS_2,1347,6138.689999999991
3316,CA,FOODS_2,1348,5623.049999999996
3317,CA,FOODS_2,1349,5001.829999999997
3318,CA,FOODS_2,1350,5098.119999999994
3319,CA,FOODS_2,1351,5308.209999999999
3320,CA,FOODS_2,1352,6003.169999999981
3321,CA,FOODS_2,1353,7329.889999999989
3322,CA,FOODS_2,1354,5491.269999999992
3323,CA,FOODS_2,1355,4935.590000000001
3324,CA,FOODS_2,1356,4733.4299999999985
3325,CA,FOODS_2,1357,3948.590000000005
3326,CA,FOODS_2,1358,4741.2099999999955
3327,CA,FOODS_2,1359,5861.449999999994
3328,CA,FOODS_2,1360,7288.659999999992
3329,CA,FOODS_2,1361,5486.699999999997
3330,CA,FOODS_2,1362,4590.490000000003
3331,CA,FOODS_2,1363,4213.290000000002
3332,CA,FOODS_2,1364,4139.140000000002
3333,CA,FOODS_2,1365,4348.970000000003
3334,CA,FOODS_2,1366,6312.7199999999875
3335,CA,FOODS_2,1367,7134.879999999991
3336,CA,FOODS_2,1368,5646.729999999994
3337,CA,FOODS_2,1369,4023.1500000000037
3338,CA,FOODS_2,1370,4141.710000000009
3339,CA,FOODS_2,1371,4510.96
3340,CA,FOODS_2,1372,3800.1000000000026
3341,CA,FOODS_2,1373,7390.199999999988
3342,CA,FOODS_2,1374,9255.02999999997
3343,CA,FOODS_2,1375,7621.5199999999895
3344,CA,FOODS_2,1376,6505.279999999987
3345,CA,FOODS_2,1377,5644.549999999996
3346,CA,FOODS_2,1378,5903.109999999996
3347,CA,FOODS_2,1379,5732.219999999997
3348,CA,FOODS_2,1380,7727.009999999989
3349,CA,FOODS_2,1381,8592.639999999981
3350,CA,FOODS_2,1382,7538.619999999991
3351,CA,FOODS_2,1383,6419.509999999989
3352,CA,FOODS_2,1384,4958.170000000001
3353,CA,FOODS_2,1385,4914.08
3354,CA,FOODS_2,1386,4810.189999999998
3355,CA,FOODS_2,1387,6342.549999999985
3356,CA,FOODS_2,1388,7900.249999999988
3357,CA,FOODS_2,1389,5938.2999999999965
3358,CA,FOODS_2,1390,4719.940000000004
3359,CA,FOODS_2,1391,4698.67
3360,CA,FOODS_2,1392,4285.5800000000045
3361,CA,FOODS_2,1393,4687.3
3362,CA,FOODS_2,1394,6194.449999999993
3363,CA,FOODS_2,1395,6564.519999999992
3364,CA,FOODS_2,1396,5396.67
3365,CA,FOODS_2,1397,4904.669999999995
3366,CA,FOODS_2,1398,5043.199999999996
3367,CA,FOODS_2,1399,1746.0700000000024
3368,CA,FOODS_2,1400,2660.7400000000034
3369,CA,FOODS_2,1401,4486.540000000004
3370,CA,FOODS_2,1402,5835.189999999995
3371,CA,FOODS_2,1403,6757.659999999994
3372,CA,FOODS_2,1404,5077.489999999992
3373,CA,FOODS_2,1405,5317.689999999991
3374,CA,FOODS_2,1406,5848.150000000001
3375,CA,FOODS_2,1407,5656.779999999995
3376,CA,FOODS_2,1408,6950.039999999999
3377,CA,FOODS_2,1409,8073.1299999999965
3378,CA,FOODS_2,1410,6317.1599999999935
3379,CA,FOODS_2,1411,6040.979999999997
3380,CA,FOODS_2,1412,6891.9800000000005
3381,CA,FOODS_2,1413,3643.6400000000044
3382,CA,FOODS_2,1414,4996.029999999998
3383,CA,FOODS_2,1415,5969.419999999992
3384,CA,FOODS_2,1416,7035.899999999996
3385,CA,FOODS_2,1417,5237.999999999992
3386,CA,FOODS_2,1418,4794.7999999999965
3387,CA,FOODS_2,1419,4226.600000000001
3388,CA,FOODS_2,1420,4249.18
3389,CA,FOODS_2,1421,3810.290000000003
3390,CA,FOODS_2,1422,5236.46
3391,CA,FOODS_2,1423,5342.209999999999
3392,CA,FOODS_2,1424,5122.829999999995
3393,CA,FOODS_2,1425,4137.050000000003
3394,CA,FOODS_2,1426,3559.730000000001
3395,CA,FOODS_2,1427,0.0
3396,CA,FOODS_2,1428,4139.760000000003
3397,CA,FOODS_2,1429,4820.989999999997
3398,CA,FOODS_2,1430,5516.269999999998
3399,CA,FOODS_2,1431,5109.889999999994
3400,CA,FOODS_2,1432,4654.919999999998
3401,CA,FOODS_2,1433,4830.34
3402,CA,FOODS_2,1434,3921.5300000000025
3403,CA,FOODS_2,1435,6163.87999999999
3404,CA,FOODS_2,1436,6661.899999999993
3405,CA,FOODS_2,1437,7356.609999999992
3406,CA,FOODS_2,1438,6514.979999999991
3407,CA,FOODS_2,1439,5344.189999999996
3408,CA,FOODS_2,1440,5039.679999999992
3409,CA,FOODS_2,1441,5071.5899999999965
3410,CA,FOODS_2,1442,5215.8599999999915
3411,CA,FOODS_2,1443,7188.489999999996
3412,CA,FOODS_2,1444,7729.929999999994
3413,CA,FOODS_2,1445,4929.959999999996
3414,CA,FOODS_2,1446,4341.130000000002
3415,CA,FOODS_2,1447,4112.340000000002
3416,CA,FOODS_2,1448,4350.180000000006
3417,CA,FOODS_2,1449,4521.960000000001
3418,CA,FOODS_2,1450,5401.120000000001
3419,CA,FOODS_2,1451,6161.509999999995
3420,CA,FOODS_2,1452,5402.3099999999995
3421,CA,FOODS_2,1453,4578.119999999997
3422,CA,FOODS_2,1454,3868.0600000000036
3423,CA,FOODS_2,1455,3678.4900000000043
3424,CA,FOODS_2,1456,4128.600000000004
3425,CA,FOODS_2,1457,5605.249999999996
3426,CA,FOODS_2,1458,6994.409999999989
3427,CA,FOODS_2,1459,4795.21
3428,CA,FOODS_2,1460,4147.0800000000045
3429,CA,FOODS_2,1461,3755.260000000003
3430,CA,FOODS_2,1462,3635.240000000003
3431,CA,FOODS_2,1463,4687.209999999999
3432,CA,FOODS_2,1464,6411.189999999996
3433,CA,FOODS_2,1465,6702.389999999993
3434,CA,FOODS_2,1466,5336.9299999999985
3435,CA,FOODS_2,1467,5676.9
3436,CA,FOODS_2,1468,4923.129999999996
3437,CA,FOODS_2,1469,5496.330000000003
3438,CA,FOODS_2,1470,4639.130000000004
3439,CA,FOODS_2,1471,7885.049999999998
3440,CA,FOODS_2,1472,7934.419999999993
3441,CA,FOODS_2,1473,6505.509999999996
3442,CA,FOODS_2,1474,5278.880000000004
3443,CA,FOODS_2,1475,4312.860000000003
3444,CA,FOODS_2,1476,4462.090000000002
3445,CA,FOODS_2,1477,3913.5700000000033
3446,CA,FOODS_2,1478,4415.160000000002
3447,CA,FOODS_2,1479,6002.800000000005
3448,CA,FOODS_2,1480,5318.709999999996
3449,CA,FOODS_2,1481,4366.720000000005
3450,CA,FOODS_2,1482,3949.500000000008
3451,CA,FOODS_2,1483,3744.850000000004
3452,CA,FOODS_2,1484,4503.900000000007
3453,CA,FOODS_2,1485,4785.520000000005
3454,CA,FOODS_2,1486,5743.620000000003
3455,CA,FOODS_2,1487,4136.380000000005
3456,CA,FOODS_2,1488,4560.140000000005
3457,CA,FOODS_2,1489,3559.7600000000075
3458,CA,FOODS_2,1490,3686.9600000000046
3459,CA,FOODS_2,1491,4671.969999999999
3460,CA,FOODS_2,1492,5661.560000000007
3461,CA,FOODS_2,1493,6924.4800000000005
3462,CA,FOODS_2,1494,5681.05
3463,CA,FOODS_2,1495,5191.999999999999
3464,CA,FOODS_2,1496,5064.239999999995
3465,CA,FOODS_2,1497,5118.919999999998
3466,CA,FOODS_2,1498,4876.149999999999
3467,CA,FOODS_2,1499,6231.050000000002
3468,CA,FOODS_2,1500,7548.249999999994
3469,CA,FOODS_2,1501,5771.739999999994
3470,CA,FOODS_2,1502,5567.789999999997
3471,CA,FOODS_2,1503,4888.140000000008
3472,CA,FOODS_2,1504,4187.200000000008
3473,CA,FOODS_2,1505,4718.1900000000005
3474,CA,FOODS_2,1506,4741.560000000003
3475,CA,FOODS_2,1507,6785.309999999996
3476,CA,FOODS_2,1508,4694.880000000001
3477,CA,FOODS_2,1509,4418.370000000002
3478,CA,FOODS_2,1510,4251.420000000009
3479,CA,FOODS_2,1511,3291.510000000006
3480,CA,FOODS_2,1512,4476.080000000004
3481,CA,FOODS_2,1513,5924.570000000004
3482,CA,FOODS_2,1514,6880.200000000001
3483,CA,FOODS_2,1515,4921.390000000005
3484,CA,FOODS_2,1516,4093.270000000007
3485,CA,FOODS_2,1517,4248.960000000004
3486,CA,FOODS_2,1518,4063.9500000000075
3487,CA,FOODS_2,1519,4057.3100000000063
3488,CA,FOODS_2,1520,5406.8899999999985
3489,CA,FOODS_2,1521,6191.910000000003
