,dept_id,d,revenue
3364,FOODS_2,1396,12980.829999999927
3365,FOODS_2,1397,12030.279999999917
3366,FOODS_2,1398,12984.319999999912
3367,FOODS_2,1399,4790.859999999997
3368,FOODS_2,1400,6691.059999999987
3369,FOODS_2,1401,11539.189999999922
3370,FOODS_2,1402,14509.929999999886
3371,FOODS_2,1403,15636.479999999907
3372,FOODS_2,1404,15062.669999999916
3373,FOODS_2,1405,16414.00999999991
3374,FOODS_2,1406,14486.799999999916
3375,FOODS_2,1407,16787.589999999902
3376,FOODS_2,1408,21061.23999999993
3377,FOODS_2,1409,21936.52999999988
3378,FOODS_2,1410,17606.169999999896
3379,FOODS_2,1411,17116.89999999992
3380,FOODS_2,1412,15954.139999999916
3381,FOODS_2,1413,14094.739999999932
3382,FOODS_2,1414,16562.38999999991
3383,FOODS_2,1415,17619.569999999883
3384,FOODS_2,1416,21246.699999999888
3385,FOODS_2,1417,17727.93999999992
3386,FOODS_2,1418,14115.669999999944
3387,FOODS_2,1419,12218.319999999943
3388,FOODS_2,1420,11909.38999999993
3389,FOODS_2,1421,10482.289999999952
3390,FOODS_2,1422,14306.119999999932
3391,FOODS_2,1423,14405.659999999923
3392,FOODS_2,1424,13202.539999999932
3393,FOODS_2,1425,11333.459999999957
3394,FOODS_2,1426,10434.809999999958
3395,FOODS_2,1427,2.22
3396,FOODS_2,1428,11138.469999999941
3397,FOODS_2,1429,11663.59999999995
3398,FOODS_2,1430,12457.429999999915
3399,FOODS_2,1431,12404.28999999993
3400,FOODS_2,1432,11557.399999999929
3401,FOODS_2,1433,12879.699999999952
3402,FOODS_2,1434,10633.909999999953
3403,FOODS_2,1435,16827.0399999999
3404,FOODS_2,1436,19374.409999999887
3405,FOODS_2,1437,17982.269999999917
3406,FOODS_2,1438,18646.56999999989
3407,FOODS_2,1439,17260.579999999907
3408,FOODS_2,1440,13783.19999999992
3409,FOODS_2,1441,15012.849999999935
3410,FOODS_2,1442,16723.93999999994
3411,FOODS_2,1443,19438.2799999999
3412,FOODS_2,1444,21469.81999999992
3413,FOODS_2,1445,17544.159999999898
3414,FOODS_2,1446,13255.65999999995
3415,FOODS_2,1447,14493.499999999927
3416,FOODS_2,1448,16109.50999999994
3417,FOODS_2,1449,14421.379999999936
3418,FOODS_2,1450,16712.64999999992
3419,FOODS_2,1451,15926.779999999908
3420,FOODS_2,1452,13474.759999999917
3421,FOODS_2,1453,11320.129999999923
3422,FOODS_2,1454,9894.129999999952
3423,FOODS_2,1455,9384.299999999963
3424,FOODS_2,1456,10975.509999999944
3425,FOODS_2,1457,14684.309999999918
3426,FOODS_2,1458,17071.12999999989
3427,FOODS_2,1459,12065.829999999938
3428,FOODS_2,1460,10809.509999999962
3429,FOODS_2,1461,9859.389999999948
3430,FOODS_2,1462,9719.65999999998
3431,FOODS_2,1463,12674.589999999953
3432,FOODS_2,1464,18977.85999999991
3433,FOODS_2,1465,15800.96999999992
3434,FOODS_2,1466,16113.629999999908
3435,FOODS_2,1467,17623.649999999907
3436,FOODS_2,1468,13338.689999999924
3437,FOODS_2,1469,15371.249999999902
3438,FOODS_2,1470,15185.54999999994
3439,FOODS_2,1471,19866.449999999877
3440,FOODS_2,1472,22275.609999999895
3441,FOODS_2,1473,17911.449999999903
3442,FOODS_2,1474,13696.519999999933
3443,FOODS_2,1475,13922.139999999934
3444,FOODS_2,1476,15586.099999999884
3445,FOODS_2,1477,14098.79999999991
3446,FOODS_2,1478,16115.40999999991
3447,FOODS_2,1479,20857.92999999985
3448,FOODS_2,1480,16335.919999999891
3449,FOODS_2,1481,12934.399999999943
3450,FOODS_2,1482,11127.399999999941
3451,FOODS_2,1483,11506.659999999936
3452,FOODS_2,1484,12644.309999999918
3453,FOODS_2,1485,15081.939999999915
3454,FOODS_2,1486,15968.239999999914
3455,FOODS_2,1487,11445.149999999938
3456,FOODS_2,1488,11545.82999999993
3457,FOODS_2,1489,9754.559999999956
3458,FOODS_2,1490,9931.489999999954
3459,FOODS_2,1491,11793.589999999933
3460,FOODS_2,1492,14784.79999999992
3461,FOODS_2,1493,17554.339999999902
3462,FOODS_2,1494,15402.899999999889
3463,FOODS_2,1495,15092.809999999912
3464,FOODS_2,1496,13818.259999999913
3465,FOODS_2,1497,14915.939999999924
3466,FOODS_2,1498,15580.969999999912
3467,FOODS_2,1499,18293.26999999987
3468,FOODS_2,1500,22352.319999999898
3469,FOODS_2,1501,18235.039999999884
3470,FOODS_2,1502,15941.70999999989
3471,FOODS_2,1503,16111.42999999991
3472,FOODS_2,1504,16082.789999999904
3473,FOODS_2,1505,14146.519999999893
3474,FOODS_2,1506,17250.969999999914
3475,FOODS_2,1507,21838.019999999866
3476,FOODS_2,1508,15806.249999999887
3477,FOODS_2,1509,13126.289999999923
3478,FOODS_2,1510,12438.969999999937
3479,FOODS_2,1511,10915.729999999961
3480,FOODS_2,1512,12360.809999999901
3481,FOODS_2,1513,15806.909999999882
3482,FOODS_2,1514,17384.899999999892
3483,FOODS_2,1515,13279.52999999993
3484,FOODS_2,1516,10952.979999999963
3485,FOODS_2,1517,12525.529999999904
3486,FOODS_2,1518,11014.88999999996
3487,FOODS_2,1519,10954.019999999962
3488,FOODS_2,1520,14941.089999999871
3489,FOODS_2,1521,15939.949999999895
3490,FOODS_2,1522,12472.62999999991
3491,FOODS_2,1523,11326.759999999942
3492,FOODS_2,1524,13253.289999999874
3493,FOODS_2,1525,13337.769999999922
3494,FOODS_2,1526,17391.079999999904
3495,FOODS_2,1527,17077.81999999988
3496,FOODS_2,1528,16830.649999999878
3497,FOODS_2,1529,17825.449999999906
3498,FOODS_2,1530,16088.759999999918
3499,FOODS_2,1531,15825.62999999993
3500,FOODS_2,1532,16547.1699999999
3501,FOODS_2,1533,14915.009999999911
3502,FOODS_2,1534,18427.51999999991
3503,FOODS_2,1535,20487.01999999991
3504,FOODS_2,1536,16138.809999999898
3505,FOODS_2,1537,14743.419999999887
3506,FOODS_2,1538,15010.149999999929
3507,FOODS_2,1539,11820.999999999953
3508,FOODS_2,1540,11627.50999999993
3509,FOODS_2,1541,15146.929999999913
3510,FOODS_2,1542,18151.559999999867
3511,FOODS_2,1543,14195.029999999882
3512,FOODS_2,1544,12652.35999999994
3513,FOODS_2,1545,12314.21999999992
3514,FOODS_2,1546,11476.859999999946
3515,FOODS_2,1547,12482.99999999991
3516,FOODS_2,1548,16282.629999999901
3517,FOODS_2,1549,16546.069999999916
3518,FOODS_2,1550,14501.559999999909
3519,FOODS_2,1551,12028.569999999942
3520,FOODS_2,1552,10424.099999999955
3521,FOODS_2,1553,11283.989999999938
3522,FOODS_2,1554,14247.289999999914
3523,FOODS_2,1555,17641.639999999912
3524,FOODS_2,1556,21994.519999999895
3525,FOODS_2,1557,17236.379999999903
3526,FOODS_2,1558,17074.4099999999
3527,FOODS_2,1559,17043.609999999935
3528,FOODS_2,1560,14676.199999999892
3529,FOODS_2,1561,15130.639999999908
3530,FOODS_2,1562,20272.629999999932
3531,FOODS_2,1563,15797.4399999999
3532,FOODS_2,1564,17728.96999999989
3533,FOODS_2,1565,17639.349999999897
3534,FOODS_2,1566,14662.279999999913
3535,FOODS_2,1567,14521.829999999934
3536,FOODS_2,1568,15644.819999999932
3537,FOODS_2,1569,17135.98999999991
3538,FOODS_2,1570,18335.279999999933
3539,FOODS_2,1571,14682.629999999908
3540,FOODS_2,1572,13085.349999999922
3541,FOODS_2,1573,11770.779999999942
3542,FOODS_2,1574,10678.16999999995
3543,FOODS_2,1575,12389.979999999934
3544,FOODS_2,1576,12800.439999999917
3545,FOODS_2,1577,12959.299999999921
3546,FOODS_2,1578,13451.2299999999
3547,FOODS_2,1579,12539.389999999927
3548,FOODS_2,1580,11306.15999999994
3549,FOODS_2,1581,10795.709999999965
3550,FOODS_2,1582,11278.89999999992
3551,FOODS_2,1583,14955.699999999897
3552,FOODS_2,1584,17303.799999999934
3553,FOODS_2,1585,16247.359999999913
3554,FOODS_2,1586,16452.0499999999
3555,FOODS_2,1587,17260.839999999953
3556,FOODS_2,1588,14122.259999999895
3557,FOODS_2,1589,16894.03999999991
3558,FOODS_2,1590,20442.779999999937
3559,FOODS_2,1591,21919.449999999953
3560,FOODS_2,1592,18778.659999999887
3561,FOODS_2,1593,17890.77999999988
3562,FOODS_2,1594,15689.779999999875
3563,FOODS_2,1595,16489.61999999994
3564,FOODS_2,1596,17483.829999999907
3565,FOODS_2,1597,18074.35999999989
3566,FOODS_2,1598,20918.259999999893
3567,FOODS_2,1599,21405.829999999918
3568,FOODS_2,1600,13158.269999999926
3569,FOODS_2,1601,12809.509999999931
3570,FOODS_2,1602,13324.419999999925
3571,FOODS_2,1603,12874.159999999923
3572,FOODS_2,1604,14654.759999999926
3573,FOODS_2,1605,14885.089999999904
3574,FOODS_2,1606,13437.679999999913
3575,FOODS_2,1607,12006.149999999905
3576,FOODS_2,1608,11446.17999999993
3577,FOODS_2,1609,11379.309999999927
3578,FOODS_2,1610,11961.879999999936
3579,FOODS_2,1611,13494.599999999902
3580,FOODS_2,1612,15717.759999999891
3581,FOODS_2,1613,12293.61999999993
3582,FOODS_2,1614,11045.069999999938
3583,FOODS_2,1615,13375.79999999993
3584,FOODS_2,1616,15216.129999999917
3585,FOODS_2,1617,19104.1099999999
3586,FOODS_2,1618,11047.489999999929
3587,FOODS_2,1619,19570.1399999999
3588,FOODS_2,1620,21082.539999999924
3589,FOODS_2,1621,17630.389999999916
3590,FOODS_2,1622,16311.879999999886
3591,FOODS_2,1623,16874.159999999927
3592,FOODS_2,1624,15430.429999999911
3593,FOODS_2,1625,19375.14999999988
3594,FOODS_2,1626,21971.869999999868
3595,FOODS_2,1627,16712.499999999898
3596,FOODS_2,1628,16609.48999999992
3597,FOODS_2,1629,17285.729999999905
3598,FOODS_2,1630,15188.57999999991
3599,FOODS_2,1631,13899.029999999928
3600,FOODS_2,1632,15660.449999999892
3601,FOODS_2,1633,17920.619999999857
3602,FOODS_2,1634,14742.819999999918
3603,FOODS_2,1635,13042.789999999904
3604,FOODS_2,1636,12123.779999999933
3605,FOODS_2,1637,11872.32999999993
3606,FOODS_2,1638,12023.139999999914
3607,FOODS_2,1639,14108.869999999906
3608,FOODS_2,1640,16330.809999999883
3609,FOODS_2,1641,13489.729999999918
3610,FOODS_2,1642,11000.40999999993
3611,FOODS_2,1643,10490.969999999952
3612,FOODS_2,1644,10919.24999999994
3613,FOODS_2,1645,12907.909999999923
3614,FOODS_2,1646,16640.269999999888
3615,FOODS_2,1647,20790.599999999853
3616,FOODS_2,1648,21598.009999999875
3617,FOODS_2,1649,15674.689999999915
3618,FOODS_2,1650,17448.509999999882
3619,FOODS_2,1651,17420.429999999888
3620,FOODS_2,1652,15750.969999999912
3621,FOODS_2,1653,19469.969999999892
3622,FOODS_2,1654,22904.13999999987
3623,FOODS_2,1655,17882.639999999927
3624,FOODS_2,1656,17938.449999999935
3625,FOODS_2,1657,17333.459999999908
3626,FOODS_2,1658,15574.889999999894
3627,FOODS_2,1659,15719.339999999902
3628,FOODS_2,1660,19934.999999999913
3629,FOODS_2,1661,21451.619999999868
3630,FOODS_2,1662,16719.899999999867
3631,FOODS_2,1663,15135.849999999902
3632,FOODS_2,1664,13580.189999999906
3633,FOODS_2,1665,12923.819999999909
3634,FOODS_2,1666,12993.799999999917
3635,FOODS_2,1667,15578.529999999888
3636,FOODS_2,1668,19157.84999999987
3637,FOODS_2,1669,14387.009999999915
3638,FOODS_2,1670,12321.469999999928
3639,FOODS_2,1671,12429.309999999934
3640,FOODS_2,1672,11776.569999999925
3641,FOODS_2,1673,12753.65999999991
3642,FOODS_2,1674,16158.36999999989
3643,FOODS_2,1675,19197.069999999843
3644,FOODS_2,1676,13945.649999999898
3645,FOODS_2,1677,15547.98999999988
3646,FOODS_2,1678,15960.169999999916
3647,FOODS_2,1679,17569.38999999988
3648,FOODS_2,1680,15312.329999999874
3649,FOODS_2,1681,20873.439999999875
3650,FOODS_2,1682,19443.559999999874
3651,FOODS_2,1683,20668.719999999877
3652,FOODS_2,1684,18363.319999999898
3653,FOODS_2,1685,19441.299999999876
3654,FOODS_2,1686,16203.57999999989
3655,FOODS_2,1687,17377.709999999886
3656,FOODS_2,1688,22354.019999999837
3657,FOODS_2,1689,23235.61999999981
3658,FOODS_2,1690,19065.699999999855
3659,FOODS_2,1691,18354.38999999989
3660,FOODS_2,1692,15001.059999999903
3661,FOODS_2,1693,14697.529999999897
3662,FOODS_2,1694,14437.879999999917
3663,FOODS_2,1695,19076.009999999875
3664,FOODS_2,1696,20888.279999999842
3665,FOODS_2,1697,15613.58999999989
3666,FOODS_2,1698,14240.569999999901
3667,FOODS_2,1699,13167.769999999926
3668,FOODS_2,1700,12804.559999999894
3669,FOODS_2,1701,14026.469999999903
3670,FOODS_2,1702,17857.95999999986
3671,FOODS_2,1703,19870.389999999843
3672,FOODS_2,1704,15081.919999999885
3673,FOODS_2,1705,13162.5499999999
3674,FOODS_2,1706,12874.869999999917
3675,FOODS_2,1707,15739.419999999887
3676,FOODS_2,1708,18866.43999999987
3677,FOODS_2,1709,24805.909999999847
3678,FOODS_2,1710,24229.139999999847
3679,FOODS_2,1711,23730.84999999986
3680,FOODS_2,1712,21519.569999999887
3681,FOODS_2,1713,16966.329999999864
3682,FOODS_2,1714,18204.449999999906
3683,FOODS_2,1715,20539.259999999857
3684,FOODS_2,1716,21093.979999999865
3685,FOODS_2,1717,24916.209999999828
3686,FOODS_2,1718,23358.169999999835
3687,FOODS_2,1719,17677.039999999863
3688,FOODS_2,1720,17639.439999999864
3689,FOODS_2,1721,18367.959999999894
3690,FOODS_2,1722,16318.549999999907
3691,FOODS_2,1723,20473.769999999844
3692,FOODS_2,1724,22811.759999999864
3693,FOODS_2,1725,16804.1899999999
3694,FOODS_2,1726,14515.049999999908
3695,FOODS_2,1727,14013.58999999991
3696,FOODS_2,1728,12937.229999999932
3697,FOODS_2,1729,15074.739999999909
3698,FOODS_2,1730,18738.699999999826
3699,FOODS_2,1731,20557.009999999806
3700,FOODS_2,1732,16603.63999999989
3701,FOODS_2,1733,14081.959999999903
3702,FOODS_2,1734,12588.259999999926
3703,FOODS_2,1735,12799.259999999907
3704,FOODS_2,1736,15005.61999999991
3705,FOODS_2,1737,16438.11999999987
3706,FOODS_2,1738,22067.709999999774
3707,FOODS_2,1739,20500.909999999854
3708,FOODS_2,1740,20969.26999999983
3709,FOODS_2,1741,16342.789999999875
3710,FOODS_2,1742,17827.83999999987
3711,FOODS_2,1743,20847.949999999837
3712,FOODS_2,1744,23584.649999999823
3713,FOODS_2,1745,26877.32999999976
3714,FOODS_2,1746,23183.469999999834
3715,FOODS_2,1747,17606.029999999875
3716,FOODS_2,1748,17195.749999999873
3717,FOODS_2,1749,18905.519999999902
3718,FOODS_2,1750,17424.9999999999
3719,FOODS_2,1751,23257.589999999782
3720,FOODS_2,1752,27807.79999999978
3721,FOODS_2,1753,19559.95999999989
3722,FOODS_2,1754,13741.759999999915
3723,FOODS_2,1755,15258.2099999999
3724,FOODS_2,1756,14184.319999999909
3725,FOODS_2,1757,18059.339999999887
3726,FOODS_2,1758,19036.18999999982
3727,FOODS_2,1759,19703.189999999864
3728,FOODS_2,1760,16234.30999999989
3729,FOODS_2,1761,14926.039999999888
3730,FOODS_2,1762,15158.619999999903
3731,FOODS_2,1763,5909.609999999986
3732,FOODS_2,1764,8641.559999999969
3733,FOODS_2,1765,14220.849999999906
3734,FOODS_2,1766,18472.02999999987
3735,FOODS_2,1767,15441.089999999891
3736,FOODS_2,1768,15992.829999999889
3737,FOODS_2,1769,17615.139999999894
3738,FOODS_2,1770,20638.459999999923
3739,FOODS_2,1771,18308.269999999862
3740,FOODS_2,1772,24743.259999999795
3741,FOODS_2,1773,28177.65999999981
3742,FOODS_2,1774,21293.30999999982
3743,FOODS_2,1775,19082.279999999897
3744,FOODS_2,1776,20171.48999999987
3745,FOODS_2,1777,16313.229999999896
3746,FOODS_2,1778,18968.65999999988
3747,FOODS_2,1779,24084.69999999985
3748,FOODS_2,1780,24199.69999999981
3749,FOODS_2,1781,21091.00999999987
3750,FOODS_2,1782,19530.929999999888
3751,FOODS_2,1783,15809.069999999894
3752,FOODS_2,1784,15028.119999999895
3753,FOODS_2,1785,14752.169999999907
3754,FOODS_2,1786,18128.76999999986
3755,FOODS_2,1787,20298.349999999842
3756,FOODS_2,1788,16395.16999999989
3757,FOODS_2,1789,15311.179999999902
3758,FOODS_2,1790,14726.17999999991
3759,FOODS_2,1791,14262.399999999929
3760,FOODS_2,1792,0.0
3761,FOODS_2,1793,15126.76999999991
3762,FOODS_2,1794,16664.05999999989
3763,FOODS_2,1795,15255.109999999871
3764,FOODS_2,1796,14750.17999999988
3765,FOODS_2,1797,15843.289999999884
3766,FOODS_2,1798,19967.93999999984
3767,FOODS_2,1799,16306.099999999875
3768,FOODS_2,1800,22912.24999999983
3769,FOODS_2,1801,26231.109999999786
3770,FOODS_2,1802,20552.70999999986
3771,FOODS_2,1803,22544.83999999983
3772,FOODS_2,1804,21638.859999999848
3773,FOODS_2,1805,19859.91999999988
3774,FOODS_2,1806,21590.339999999833
3775,FOODS_2,1807,28891.73999999978
3776,FOODS_2,1808,26403.63999999979
3777,FOODS_2,1809,23130.279999999846
3778,FOODS_2,1810,21412.369999999843
3779,FOODS_2,1811,18710.749999999898
3780,FOODS_2,1812,20974.27999999986
3781,FOODS_2,1813,23130.939999999882
3782,FOODS_2,1814,25783.52999999977
3783,FOODS_2,1815,22764.789999999826
3784,FOODS_2,1816,19476.509999999867
3785,FOODS_2,1817,15901.24999999988
3786,FOODS_2,1818,15913.62999999988
3787,FOODS_2,1819,14451.779999999899
3788,FOODS_2,1820,16790.19999999989
3789,FOODS_2,1821,21801.53999999979
3790,FOODS_2,1822,22759.02999999978
3791,FOODS_2,1823,16488.71999999987
3792,FOODS_2,1824,14307.379999999886
3793,FOODS_2,1825,14114.429999999893
3794,FOODS_2,1826,14642.639999999887
3795,FOODS_2,1827,16295.279999999882
3796,FOODS_2,1828,21604.1899999998
3797,FOODS_2,1829,23496.709999999817
3798,FOODS_2,1830,21520.53999999987
3799,FOODS_2,1831,18761.659999999858
3800,FOODS_2,1832,22256.669999999827
3801,FOODS_2,1833,17237.729999999876
3802,FOODS_2,1834,20167.929999999873
3803,FOODS_2,1835,29794.819999999763
3804,FOODS_2,1836,24133.769999999848
3805,FOODS_2,1837,21371.31999999984
3806,FOODS_2,1838,22263.80999999983
3807,FOODS_2,1839,19270.799999999806
3808,FOODS_2,1840,21944.969999999856
3809,FOODS_2,1841,22554.04999999983
3810,FOODS_2,1842,25402.10999999978
3811,FOODS_2,1843,25571.079999999794
3812,FOODS_2,1844,26506.4899999998
3813,FOODS_2,1845,20622.849999999824
3814,FOODS_2,1846,18610.46999999985
3815,FOODS_2,1847,16737.989999999874
3816,FOODS_2,1848,17430.25999999986
3817,FOODS_2,1849,22132.539999999794
3818,FOODS_2,1850,24937.899999999776
3819,FOODS_2,1851,17887.97999999984
3820,FOODS_2,1852,15914.959999999852
3821,FOODS_2,1853,15352.589999999864
3822,FOODS_2,1854,14554.799999999883
3823,FOODS_2,1855,15048.999999999882
3824,FOODS_2,1856,19892.369999999846
3825,FOODS_2,1857,23611.2799999998
3826,FOODS_2,1858,17917.619999999868
3827,FOODS_2,1859,17328.02999999989
3828,FOODS_2,1860,20240.069999999854
3829,FOODS_2,1861,22220.769999999837
3830,FOODS_2,1862,18167.56999999985
3831,FOODS_2,1863,27387.36999999977
3832,FOODS_2,1864,31368.419999999765
3833,FOODS_2,1865,22207.66999999982
3834,FOODS_2,1866,21449.619999999857
3835,FOODS_2,1867,21300.729999999843
3836,FOODS_2,1868,19074.599999999828
3837,FOODS_2,1869,20436.679999999822
3838,FOODS_2,1870,26570.909999999796
3839,FOODS_2,1871,27310.499999999745
3840,FOODS_2,1872,23192.23999999982
3841,FOODS_2,1873,21933.859999999866
3842,FOODS_2,1874,18490.889999999887
3843,FOODS_2,1875,15666.059999999874
3844,FOODS_2,1876,17830.089999999887
3845,FOODS_2,1877,19824.71999999983
3846,FOODS_2,1878,21773.629999999834
3847,FOODS_2,1879,17209.10999999989
3848,FOODS_2,1880,15387.98999999988
3849,FOODS_2,1881,15183.3799999999
3850,FOODS_2,1882,15053.419999999878
3851,FOODS_2,1883,18511.519999999808
3852,FOODS_2,1884,20066.009999999824
3853,FOODS_2,1885,17526.859999999877
3854,FOODS_2,1886,16739.509999999893
3855,FOODS_2,1887,15283.109999999882
3856,FOODS_2,1888,13499.809999999894
3857,FOODS_2,1889,14394.83999999989
3858,FOODS_2,1890,19875.379999999837
3859,FOODS_2,1891,25513.869999999773
3860,FOODS_2,1892,29347.029999999806
3861,FOODS_2,1893,21624.819999999796
3862,FOODS_2,1894,23230.85999999986
3863,FOODS_2,1895,22306.979999999825
3864,FOODS_2,1896,19530.909999999833
3865,FOODS_2,1897,21538.49999999983
3866,FOODS_2,1898,30097.47999999979
3867,FOODS_2,1899,29558.00999999974
3868,FOODS_2,1900,24593.099999999806
3869,FOODS_2,1901,22826.35999999978
3870,FOODS_2,1902,18592.319999999887
3871,FOODS_2,1903,19895.539999999877
3872,FOODS_2,1904,20147.61999999989
3873,FOODS_2,1905,20105.21999999982
3874,FOODS_2,1906,23599.609999999782
3875,FOODS_2,1907,18934.49999999984
3876,FOODS_2,1908,17551.74999999986
3877,FOODS_2,1909,16498.799999999865
3878,FOODS_2,1910,15386.229999999872
3879,FOODS_2,1911,16956.139999999865
3880,FOODS_2,1912,19070.28999999982
3881,FOODS_2,1913,22928.259999999766
3882,FOODS_2,1914,17057.23999999988
3883,FOODS_2,1915,15873.639999999854
3884,FOODS_2,1916,14248.179999999893
3885,FOODS_2,1917,13975.319999999889
3886,FOODS_2,1918,16943.67999999989
3887,FOODS_2,1919,19593.629999999823
3888,FOODS_2,1920,24403.19999999981
3889,FOODS_2,1921,22790.679999999815
3890,FOODS_2,1922,22461.499999999818
3891,FOODS_2,1923,18542.569999999854
3892,FOODS_2,1924,20700.789999999837
3893,FOODS_2,1925,20866.349999999875
3894,FOODS_2,1926,24640.27999999982
3895,FOODS_2,1927,22076.81999999979
3896,FOODS_2,1928,26666.089999999844
3897,FOODS_2,1929,20523.79999999983
3898,FOODS_2,1930,23190.849999999817
3899,FOODS_2,1931,21126.699999999833
3900,FOODS_2,1932,19886.519999999862
3901,FOODS_2,1933,25532.45999999978
3902,FOODS_2,1934,31249.109999999746
3903,FOODS_2,1935,21287.07999999985
3904,FOODS_2,1936,18223.429999999844
3905,FOODS_2,1937,15996.859999999891
3906,FOODS_2,1938,15874.369999999868
3907,FOODS_2,1939,16182.68999999987
3908,FOODS_2,1940,20340.309999999838
3909,FOODS_2,1941,22603.149999999794
3910,FOODS_2,1942,0.0
3911,FOODS_2,1943,0.0
3912,FOODS_2,1944,0.0
3913,FOODS_2,1945,0.0
3914,FOODS_2,1946,0.0
3915,FOODS_2,1947,0.0
3916,FOODS_2,1948,0.0
3917,FOODS_2,1949,0.0
3918,FOODS_2,1950,0.0
3919,FOODS_2,1951,0.0
3920,FOODS_2,1952,0.0
3921,FOODS_2,1953,0.0
3922,FOODS_2,1954,0.0
3923,FOODS_2,1955,0.0
3924,FOODS_2,1956,0.0
3925,FOODS_2,1957,0.0
3926,FOODS_2,1958,0.0
3927,FOODS_2,1959,0.0
3928,FOODS_2,1960,0.0
3929,FOODS_2,1961,0.0
3930,FOODS_2,1962,0.0
3931,FOODS_2,1963,0.0
3932,FOODS_2,1964,0.0
3933,FOODS_2,1965,0.0
3934,FOODS_2,1966,0.0
3935,FOODS_2,1967,0.0
3936,FOODS_2,1968,0.0
3937,FOODS_2,1969,0.0
3938,FOODS_3,1,29805.819999999836
3939,FOODS_3,2,28200.809999999827
3940,FOODS_3,3,21231.989999999834
3941,FOODS_3,4,23307.799999999836
3942,FOODS_3,5,18757.409999999847
3943,FOODS_3,6,27196.639999999854
3944,FOODS_3,7,26177.3999999998
3945,FOODS_3,8,36755.46999999986
3946,FOODS_3,9,34666.60999999981
3947,FOODS_3,10,25491.549999999806
3948,FOODS_3,11,22715.579999999838
3949,FOODS_3,12,23193.709999999825
3950,FOODS_3,13,22492.23999999979
3951,FOODS_3,14,25185.589999999833
3952,FOODS_3,15,33833.22999999978
3953,FOODS_3,16,36177.98999999985
3954,FOODS_3,17,22046.189999999813
3955,FOODS_3,18,23620.739999999827
3956,FOODS_3,19,20987.279999999897
3957,FOODS_3,20,20199.199999999877
3958,FOODS_3,21,24023.139999999825
3959,FOODS_3,22,29901.729999999752
3960,FOODS_3,23,28741.53999999981
3961,FOODS_3,24,23131.569999999818
3962,FOODS_3,25,20169.39999999982
3963,FOODS_3,26,19834.519999999873
3964,FOODS_3,27,19894.699999999844
3965,FOODS_3,28,22670.029999999824
3966,FOODS_3,29,28677.9499999998
3967,FOODS_3,30,29876.28999999984
3968,FOODS_3,31,21206.729999999843
3969,FOODS_3,32,22579.4499999998
3970,FOODS_3,33,22399.139999999803
3971,FOODS_3,34,24071.719999999816
3972,FOODS_3,35,25000.069999999774
3973,FOODS_3,36,33467.039999999804
3974,FOODS_3,37,35885.93999999977
3975,FOODS_3,38,25356.38999999978
3976,FOODS_3,39,23351.759999999824
3977,FOODS_3,40,22191.88999999979
3978,FOODS_3,41,22563.119999999803
3979,FOODS_3,42,26138.18999999976
3980,FOODS_3,43,32236.29999999976
3981,FOODS_3,44,32718.68999999972
3982,FOODS_3,45,24866.119999999795
3983,FOODS_3,46,23901.39999999982
3984,FOODS_3,47,22042.109999999804
3985,FOODS_3,48,21665.72999999984
3986,FOODS_3,49,23474.97999999981
3987,FOODS_3,50,29961.83999999979
3988,FOODS_3,51,29578.709999999814
3989,FOODS_3,52,22803.049999999777
3990,FOODS_3,53,19912.269999999804
3991,FOODS_3,54,19428.32999999983
3992,FOODS_3,55,18753.659999999814
3993,FOODS_3,56,22930.51999999979
3994,FOODS_3,57,29021.199999999786
3995,FOODS_3,58,29659.309999999718
3996,FOODS_3,59,20954.149999999816
3997,FOODS_3,60,19334.549999999843
3998,FOODS_3,61,18466.449999999822
3999,FOODS_3,62,21676.879999999765
4000,FOODS_3,63,28420.339999999775
4001,FOODS_3,64,32880.83999999977
4002,FOODS_3,65,34150.16999999973
4003,FOODS_3,66,25507.979999999803
4004,FOODS_3,67,24973.289999999764
4005,FOODS_3,68,23818.289999999794
4006,FOODS_3,69,23660.969999999805
4007,FOODS_3,70,25348.069999999825
4008,FOODS_3,71,33291.56999999979
4009,FOODS_3,72,33552.029999999766
4010,FOODS_3,73,25611.24999999977
4011,FOODS_3,74,24480.289999999783
4012,FOODS_3,75,21883.1899999998
4013,FOODS_3,76,22384.219999999783
4014,FOODS_3,77,27354.809999999776
4015,FOODS_3,78,30324.899999999787
4016,FOODS_3,79,30823.309999999783
4017,FOODS_3,80,23131.839999999804
4018,FOODS_3,81,20109.61999999983
4019,FOODS_3,82,20611.70999999982
4020,FOODS_3,83,20637.159999999843
4021,FOODS_3,84,25425.13999999983
4022,FOODS_3,85,32211.439999999828
4023,FOODS_3,86,26613.53999999983
4024,FOODS_3,87,19769.85999999983
4025,FOODS_3,88,18359.68999999986
4026,FOODS_3,89,17887.459999999857
4027,FOODS_3,90,17644.789999999844
4028,FOODS_3,91,22832.349999999824
4029,FOODS_3,92,28198.919999999805
4030,FOODS_3,93,30152.9799999998
4031,FOODS_3,94,23284.65999999986
4032,FOODS_3,95,24475.309999999787
4033,FOODS_3,96,21835.62999999981
4034,FOODS_3,97,22444.029999999784
4035,FOODS_3,98,26756.33999999976
4036,FOODS_3,99,30284.959999999803
4037,FOODS_3,100,25759.419999999798
4038,FOODS_3,101,26152.19999999979
4039,FOODS_3,102,22521.999999999825
