,cat_id,d,revenue
1661,FOODS,1662,64896.19000000074
1662,FOODS,1663,57275.86000000085
1663,FOODS,1664,54035.600000000435
1664,FOODS,1665,51333.12000000048
1665,FOODS,1666,57583.160000000564
1666,FOODS,1667,67815.81000000075
1667,FOODS,1668,75914.08000000087
1668,FOODS,1669,57187.08000000082
1669,FOODS,1670,49916.98000000057
1670,FOODS,1671,49809.510000000446
1671,FOODS,1672,50437.96000000048
1672,FOODS,1673,56305.22000000068
1673,FOODS,1674,68948.68000000069
1674,FOODS,1675,76786.07000000087
1675,FOODS,1676,57139.47000000084
1676,FOODS,1677,59248.11000000068
1677,FOODS,1678,59317.57000000058
1678,FOODS,1679,64187.42000000069
1679,FOODS,1680,62636.260000000664
1680,FOODS,1681,77082.57000000062
1681,FOODS,1682,74777.23000000094
1682,FOODS,1683,76658.82000000095
1683,FOODS,1684,62184.65000000064
1684,FOODS,1685,64700.22000000077
1685,FOODS,1686,60380.74000000073
1686,FOODS,1687,66435.97000000066
1687,FOODS,1688,82791.47000000096
1688,FOODS,1689,87366.11000000082
1689,FOODS,1690,65983.88000000078
1690,FOODS,1691,64467.22000000077
1691,FOODS,1692,56259.3300000006
1692,FOODS,1693,56481.580000000366
1693,FOODS,1694,62001.2600000008
1694,FOODS,1695,78334.800000001
1695,FOODS,1696,84086.1000000005
1696,FOODS,1697,62157.11000000088
1697,FOODS,1698,56045.35000000098
1698,FOODS,1699,56099.00000000069
1699,FOODS,1700,55506.95000000053
1700,FOODS,1701,62153.370000000796
1701,FOODS,1702,76608.83000000085
1702,FOODS,1703,80838.91000000104
1703,FOODS,1704,57412.08000000074
1704,FOODS,1705,50444.06000000048
1705,FOODS,1706,50732.03000000071
1706,FOODS,1707,60580.35000000076
1707,FOODS,1708,73490.39000000096
1708,FOODS,1709,92433.5300000006
1709,FOODS,1710,92280.04000000117
1710,FOODS,1711,78914.98000000062
1711,FOODS,1712,72111.6900000006
1712,FOODS,1713,63438.340000000935
1713,FOODS,1714,67291.08000000066
1714,FOODS,1715,75603.55000000061
1715,FOODS,1716,82396.98000000094
1716,FOODS,1717,89851.95000000072
1717,FOODS,1718,79374.74000000038
1718,FOODS,1719,64452.53000000096
1719,FOODS,1720,61642.50000000078
1720,FOODS,1721,67256.83000000057
1721,FOODS,1722,66201.7300000009
1722,FOODS,1723,79740.18000000063
1723,FOODS,1724,86129.50000000048
1724,FOODS,1725,64040.200000001074
1725,FOODS,1726,56816.980000000825
1726,FOODS,1727,55904.750000000626
1727,FOODS,1728,55400.1400000007
1728,FOODS,1729,63745.03000000089
1729,FOODS,1730,75288.25000000063
1730,FOODS,1731,79003.96000000092
1731,FOODS,1732,59955.8500000009
1732,FOODS,1733,54903.25000000076
1733,FOODS,1734,52226.20000000052
1734,FOODS,1735,56332.210000000596
1735,FOODS,1736,65220.9300000009
1736,FOODS,1737,70563.56000000084
1737,FOODS,1738,79255.52000000078
1738,FOODS,1739,64949.720000000736
1739,FOODS,1740,66384.98000000077
1740,FOODS,1741,55726.75000000059
1741,FOODS,1742,59918.52000000078
1742,FOODS,1743,68771.55000000067
1743,FOODS,1744,81833.69000000134
1744,FOODS,1745,86705.57000000087
1745,FOODS,1746,70445.16000000064
1746,FOODS,1747,59376.170000000806
1747,FOODS,1748,59408.15000000075
1748,FOODS,1749,60958.55000000068
1749,FOODS,1750,63108.81000000065
1750,FOODS,1751,81214.45000000081
1751,FOODS,1752,90795.30000000083
1752,FOODS,1753,64393.18000000069
1753,FOODS,1754,51603.41000000068
1754,FOODS,1755,55621.88000000058
1755,FOODS,1756,55303.81000000063
1756,FOODS,1757,66079.15000000075
1757,FOODS,1758,72185.16000000085
1758,FOODS,1759,76169.89000000108
1759,FOODS,1760,60336.14000000098
1760,FOODS,1761,59427.11000000083
1761,FOODS,1762,70746.43000000082
1762,FOODS,1763,42375.99000000003
1763,FOODS,1764,41874.90000000002
1764,FOODS,1765,54376.30000000075
1765,FOODS,1766,63352.44000000107
1766,FOODS,1767,53774.18000000072
1767,FOODS,1768,57207.24000000061
1768,FOODS,1769,58257.280000000675
1769,FOODS,1770,65726.81000000071
1770,FOODS,1771,63549.59000000096
1771,FOODS,1772,80611.88000000098
1772,FOODS,1773,88349.23000000097
1773,FOODS,1774,66361.42000000119
1774,FOODS,1775,60908.86000000067
1775,FOODS,1776,62357.290000000736
1776,FOODS,1777,56563.75000000055
1777,FOODS,1778,64052.320000000705
1778,FOODS,1779,81568.28000000055
1779,FOODS,1780,82269.2400000009
1780,FOODS,1781,71223.46000000056
1781,FOODS,1782,68350.60000000076
1782,FOODS,1783,62943.280000001
1783,FOODS,1784,65227.16000000112
1784,FOODS,1785,61085.350000000886
1785,FOODS,1786,72594.78000000097
1786,FOODS,1787,74475.91000000082
1787,FOODS,1788,62500.50000000109
1788,FOODS,1789,63725.25000000121
1789,FOODS,1790,66986.93000000111
1790,FOODS,1791,66617.98000000091
1791,FOODS,1792,28.82
1792,FOODS,1793,60086.96000000095
1793,FOODS,1794,59078.33000000084
1794,FOODS,1795,50755.29000000082
1795,FOODS,1796,53036.61000000055
1796,FOODS,1797,58551.4700000008
1797,FOODS,1798,78826.79000000059
1798,FOODS,1799,55867.97000000072
1799,FOODS,1800,73991.23000000062
1800,FOODS,1801,81327.39000000081
1801,FOODS,1802,66206.03000000119
1802,FOODS,1803,67221.20000000072
1803,FOODS,1804,62914.0600000008
1804,FOODS,1805,65703.270000001
1805,FOODS,1806,71038.11000000058
1806,FOODS,1807,94682.08000000157
1807,FOODS,1808,87729.80000000105
1808,FOODS,1809,73527.95000000064
1809,FOODS,1810,68228.46000000059
1810,FOODS,1811,60688.0000000008
1811,FOODS,1812,66676.21000000049
1812,FOODS,1813,77758.45000000086
1813,FOODS,1814,90256.770000001
1814,FOODS,1815,81371.24000000095
1815,FOODS,1816,69250.1500000008
1816,FOODS,1817,58218.45000000082
1817,FOODS,1818,57920.070000000815
1818,FOODS,1819,54505.800000000774
1819,FOODS,1820,62996.31000000095
1820,FOODS,1821,82097.32000000098
1821,FOODS,1822,83665.86000000093
1822,FOODS,1823,60408.60000000088
1823,FOODS,1824,53280.05000000038
1824,FOODS,1825,53710.43000000095
1825,FOODS,1826,56976.970000000794
1826,FOODS,1827,63448.70000000082
1827,FOODS,1828,80942.0400000012
1828,FOODS,1829,87583.14000000105
1829,FOODS,1830,72216.6200000006
1830,FOODS,1831,64367.090000000826
1831,FOODS,1832,71848.73000000062
1832,FOODS,1833,61766.17000000084
1833,FOODS,1834,72221.33000000085
1834,FOODS,1835,101176.41000000098
1835,FOODS,1836,89352.62000000033
1836,FOODS,1837,69123.63000000064
1837,FOODS,1838,72889.9600000005
1838,FOODS,1839,70097.8500000006
1839,FOODS,1840,82240.19000000048
1840,FOODS,1841,80827.80000000069
1841,FOODS,1842,93226.01000000064
1842,FOODS,1843,88219.75000000089
1843,FOODS,1844,84697.5700000009
1844,FOODS,1845,67733.45000000084
1845,FOODS,1846,63461.06000000084
1846,FOODS,1847,62749.33000000113
1847,FOODS,1848,68487.13000000067
1848,FOODS,1849,84705.93000000116
1849,FOODS,1850,91051.30000000104
1850,FOODS,1851,64824.750000001244
1851,FOODS,1852,58900.270000000826
1852,FOODS,1853,58761.63000000083
1853,FOODS,1854,58798.110000000874
1854,FOODS,1855,61849.27000000099
1855,FOODS,1856,78355.880000001
1856,FOODS,1857,85584.92000000148
1857,FOODS,1858,63609.55000000117
1858,FOODS,1859,61850.65000000082
1859,FOODS,1860,66794.47000000095
1860,FOODS,1861,72468.65000000059
1861,FOODS,1862,67450.37000000094
1862,FOODS,1863,92298.57000000104
1863,FOODS,1864,102085.78000000106
1864,FOODS,1865,74710.62000000097
1865,FOODS,1866,70188.61000000082
1866,FOODS,1867,69006.57000000075
1867,FOODS,1868,68653.15000000095
1868,FOODS,1869,74019.3600000005
1869,FOODS,1870,90464.04000000058
1870,FOODS,1871,92778.66000000089
1871,FOODS,1872,77838.94000000053
1872,FOODS,1873,75058.06000000061
1873,FOODS,1874,66217.89000000103
1874,FOODS,1875,62261.090000001044
1875,FOODS,1876,70103.61000000079
1876,FOODS,1877,78494.44000000056
1877,FOODS,1878,84087.91000000079
1878,FOODS,1879,66535.54000000136
1879,FOODS,1880,63263.22000000096
1880,FOODS,1881,61778.650000000984
1881,FOODS,1882,60185.04000000097
1882,FOODS,1883,79088.04000000078
1883,FOODS,1884,93737.77000000066
1884,FOODS,1885,83149.5900000005
1885,FOODS,1886,62509.94000000125
1886,FOODS,1887,57701.860000001005
1887,FOODS,1888,55358.420000000944
1888,FOODS,1889,57848.390000001
1889,FOODS,1890,76073.56000000058
1890,FOODS,1891,91274.42000000093
1891,FOODS,1892,102003.09000000072
1892,FOODS,1893,73466.15000000094
1893,FOODS,1894,74338.04000000106
1894,FOODS,1895,74242.1800000007
1895,FOODS,1896,68806.53000000106
1896,FOODS,1897,79055.6500000007
1897,FOODS,1898,103261.49000000088
1898,FOODS,1899,100333.14000000057
1899,FOODS,1900,80032.22000000085
1900,FOODS,1901,75151.16000000069
1901,FOODS,1902,65845.37000000133
1902,FOODS,1903,70027.19000000077
1903,FOODS,1904,77317.28000000065
1904,FOODS,1905,84713.22000000103
1905,FOODS,1906,93219.82000000027
1906,FOODS,1907,70782.42000000118
1907,FOODS,1908,67383.94000000085
1908,FOODS,1909,64210.84000000129
1909,FOODS,1910,62975.740000001046
1910,FOODS,1911,71035.25000000122
1911,FOODS,1912,83876.39000000106
1912,FOODS,1913,88318.43000000047
1913,FOODS,1914,69251.55000000102
1914,FOODS,1915,63010.95000000123
1915,FOODS,1916,60649.12000000098
1916,FOODS,1917,60946.30000000083
1917,FOODS,1918,73185.4400000008
1918,FOODS,1919,85295.49000000065
1919,FOODS,1920,94791.68000000024
1920,FOODS,1921,79078.34000000078
1921,FOODS,1922,80041.17000000045
1922,FOODS,1923,72372.69000000086
1923,FOODS,1924,76705.73000000056
1924,FOODS,1925,82270.370000001
1925,FOODS,1926,98343.38000000047
1926,FOODS,1927,86663.20000000087
1927,FOODS,1928,90073.13000000062
1928,FOODS,1929,75400.41000000064
1929,FOODS,1930,80480.6500000003
1930,FOODS,1931,77017.52000000015
1931,FOODS,1932,79772.13000000098
1932,FOODS,1933,97694.57000000084
1933,FOODS,1934,112564.30000000025
1934,FOODS,1935,79082.35000000031
1935,FOODS,1936,69924.34000000081
1936,FOODS,1937,66330.690000001
1937,FOODS,1938,66709.71000000123
1938,FOODS,1939,73282.74000000104
1939,FOODS,1940,88566.60000000075
1940,FOODS,1941,95898.67000000026
1941,FOODS,1942,0.0
1942,FOODS,1943,0.0
1943,FOODS,1944,0.0
1944,FOODS,1945,0.0
1945,FOODS,1946,0.0
1946,FOODS,1947,0.0
1947,FOODS,1948,0.0
1948,FOODS,1949,0.0
1949,FOODS,1950,0.0
1950,FOODS,1951,0.0
1951,FOODS,1952,0.0
1952,FOODS,1953,0.0
1953,FOODS,1954,0.0
1954,FOODS,1955,0.0
1955,FOODS,1956,0.0
1956,FOODS,1957,0.0
1957,FOODS,1958,0.0
1958,FOODS,1959,0.0
1959,FOODS,1960,0.0
1960,FOODS,1961,0.0
1961,FOODS,1962,0.0
1962,FOODS,1963,0.0
1963,FOODS,1964,0.0
1964,FOODS,1965,0.0
1965,FOODS,1966,0.0
1966,FOODS,1967,0.0
1967,FOODS,1968,0.0
1968,FOODS,1969,0.0
1969,HOBBIES,1,9795.949999999979
1970,HOBBIES,2,8545.849999999995
1971,HOBBIES,3,6720.0199999999995
1972,HOBBIES,4,6699.199999999996
1973,HOBBIES,5,5137.8800000000065
1974,HOBBIES,6,7403.1799999999985
1975,HOBBIES,7,7856.909999999994
1976,HOBBIES,8,10108.919999999976
1977,HOBBIES,9,8029.689999999998
1978,HOBBIES,10,6735.099999999999
1979,HOBBIES,11,6825.210000000007
1980,HOBBIES,12,6115.119999999998
1981,HOBBIES,13,7105.16
1982,HOBBIES,14,8368.730000000003
1983,HOBBIES,15,10018.32999999997
1984,HOBBIES,16,9479.399999999989
1985,HOBBIES,17,6425.05999999999
1986,HOBBIES,18,6814.939999999989
1987,HOBBIES,19,6563.439999999997
1988,HOBBIES,20,6681.659999999992
1989,HOBBIES,21,7644.630000000004
1990,HOBBIES,22,10924.239999999969
1991,HOBBIES,23,8107.789999999995
1992,HOBBIES,24,6947.310000000006
1993,HOBBIES,25,6286.919999999991
1994,HOBBIES,26,6518.899999999992
1995,HOBBIES,27,6201.299999999997
1996,HOBBIES,28,7344.310000000003
1997,HOBBIES,29,10172.359999999973
1998,HOBBIES,30,8164.419999999989
1999,HOBBIES,31,6350.859999999987
2000,HOBBIES,32,7280.179999999994
2001,HOBBIES,33,6388.19
2002,HOBBIES,34,7089.469999999992
2003,HOBBIES,35,6567.939999999983
2004,HOBBIES,36,8593.329999999985
2005,HOBBIES,37,9525.589999999982
2006,HOBBIES,38,7329.47999999999
2007,HOBBIES,39,6438.599999999993
2008,HOBBIES,40,6292.639999999992
2009,HOBBIES,41,6747.199999999989
2010,HOBBIES,42,6762.279999999996
2011,HOBBIES,43,9491.699999999964
2012,HOBBIES,44,9290.239999999978
2013,HOBBIES,45,6583.469999999995
2014,HOBBIES,46,6622.629999999995
2015,HOBBIES,47,7425.870000000001
2016,HOBBIES,48,6383.689999999997
2017,HOBBIES,49,8201.159999999987
2018,HOBBIES,50,9997.13999999996
2019,HOBBIES,51,9045.37999999998
2020,HOBBIES,52,6660.319999999987
2021,HOBBIES,53,6314.3899999999885
2022,HOBBIES,54,6063.309999999994
2023,HOBBIES,55,6763.7499999999945
2024,HOBBIES,56,8128.49999999999
2025,HOBBIES,57,9821.659999999982
2026,HOBBIES,58,9873.459999999974
2027,HOBBIES,59,7202.080000000003
2028,HOBBIES,60,6789.939999999982
2029,HOBBIES,61,6499.949999999987
2030,HOBBIES,62,6878.190000000002
2031,HOBBIES,63,9188.01999999997
2032,HOBBIES,64,11571.989999999974
2033,HOBBIES,65,10231.119999999984
2034,HOBBIES,66,7970.549999999991
2035,HOBBIES,67,6625.879999999983
2036,HOBBIES,68,7182.779999999994
2037,HOBBIES,69,7097.449999999991
2038,HOBBIES,70,8359.26999999999
2039,HOBBIES,71,9317.019999999975
2040,HOBBIES,72,9697.289999999975
2041,HOBBIES,73,7947.38999999999
2042,HOBBIES,74,7459.249999999996
2043,HOBBIES,75,6993.939999999995
2044,HOBBIES,76,7320.799999999995
2045,HOBBIES,77,8055.899999999984
2046,HOBBIES,78,10634.069999999969
2047,HOBBIES,79,10033.289999999959
2048,HOBBIES,80,7250.959999999994
2049,HOBBIES,81,6783.549999999993
2050,HOBBIES,82,7448.150000000002
2051,HOBBIES,83,7487.879999999982
2052,HOBBIES,84,9103.289999999964
2053,HOBBIES,85,9994.459999999975
2054,HOBBIES,86,7641.579999999987
2055,HOBBIES,87,7636.8499999999785
2056,HOBBIES,88,6648.18999999998
2057,HOBBIES,89,7350.959999999977
2058,HOBBIES,90,7720.630000000003
2059,HOBBIES,91,8650.939999999977
2060,HOBBIES,92,11520.829999999949
2061,HOBBIES,93,10913.209999999981
2062,HOBBIES,94,7668.459999999985
2063,HOBBIES,95,8478.719999999981
2064,HOBBIES,96,7840.099999999983
2065,HOBBIES,97,7067.449999999983
2066,HOBBIES,98,8223.419999999986
2067,HOBBIES,99,9860.509999999966
2068,HOBBIES,100,8630.779999999984
2069,HOBBIES,101,7720.239999999985
2070,HOBBIES,102,7557.129999999991
2071,HOBBIES,103,7715.1799999999685
2072,HOBBIES,104,7874.439999999978
2073,HOBBIES,105,9114.519999999991
2074,HOBBIES,106,11073.679999999964
2075,HOBBIES,107,10304.489999999962
2076,HOBBIES,108,7410.179999999987
2077,HOBBIES,109,7086.089999999977
2078,HOBBIES,110,6967.459999999986
2079,HOBBIES,111,6752.2299999999905
2080,HOBBIES,112,8391.779999999977
2081,HOBBIES,113,10594.069999999952
2082,HOBBIES,114,9365.379999999961
2083,HOBBIES,115,7964.129999999983
2084,HOBBIES,116,7212.809999999979
2085,HOBBIES,117,7244.949999999991
2086,HOBBIES,118,8189.169999999989
2087,HOBBIES,119,9276.269999999959
2088,HOBBIES,120,9858.059999999954
2089,HOBBIES,121,8520.08999999998
2090,HOBBIES,122,7670.179999999983
2091,HOBBIES,123,7131.229999999988
2092,HOBBIES,124,8327.469999999981
2093,HOBBIES,125,7673.87999999998
2094,HOBBIES,126,9415.059999999963
2095,HOBBIES,127,9808.689999999968
2096,HOBBIES,128,9954.049999999956
2097,HOBBIES,129,8425.499999999973
2098,HOBBIES,130,7512.119999999987
2099,HOBBIES,131,7684.41
2100,HOBBIES,132,7509.469999999975
2101,HOBBIES,133,8832.789999999972
2102,HOBBIES,134,10357.159999999974
2103,HOBBIES,135,8647.019999999973
2104,HOBBIES,136,7836.679999999978
2105,HOBBIES,137,7384.259999999976
2106,HOBBIES,138,7575.089999999985
2107,HOBBIES,139,7650.469999999986
2108,HOBBIES,140,8098.459999999983
2109,HOBBIES,141,9922.709999999961
2110,HOBBIES,142,8269.109999999973
2111,HOBBIES,143,7978.249999999985
2112,HOBBIES,144,7100.669999999983
2113,HOBBIES,145,6706.709999999993
2114,HOBBIES,146,8347.519999999986
2115,HOBBIES,147,9139.379999999976
2116,HOBBIES,148,9164.099999999975
2117,HOBBIES,149,9705.06999999997
2118,HOBBIES,150,8326.909999999982
2119,HOBBIES,151,7381.979999999988
2120,HOBBIES,152,7344.339999999977
2121,HOBBIES,153,7936.189999999985
2122,HOBBIES,154,11055.259999999953
2123,HOBBIES,155,11047.94999999997
2124,HOBBIES,156,8676.959999999972
2125,HOBBIES,157,6370.8599999999815
2126,HOBBIES,158,7847.309999999984
2127,HOBBIES,159,7423.819999999977
2128,HOBBIES,160,7755.949999999984
2129,HOBBIES,161,8847.289999999979
2130,HOBBIES,162,10241.749999999964
2131,HOBBIES,163,9436.179999999964
2132,HOBBIES,164,7594.409999999995
2133,HOBBIES,165,6943.509999999988
2134,HOBBIES,166,7482.669999999981
2135,HOBBIES,167,7428.42999999998
2136,HOBBIES,168,8583.679999999978
2137,HOBBIES,169,10189.509999999964
2138,HOBBIES,170,10143.189999999973
2139,HOBBIES,171,8196.469999999985
2140,HOBBIES,172,6845.45999999999
2141,HOBBIES,173,7190.819999999986
2142,HOBBIES,174,7127.409999999987
2143,HOBBIES,175,8536.799999999981
2144,HOBBIES,176,10411.469999999958
2145,HOBBIES,177,9584.319999999958
2146,HOBBIES,178,7641.649999999982
2147,HOBBIES,179,6703.149999999988
2148,HOBBIES,180,6850.919999999991
2149,HOBBIES,181,7568.789999999991
2150,HOBBIES,182,8303.169999999986
2151,HOBBIES,183,10086.589999999967
2152,HOBBIES,184,9799.44999999996
2153,HOBBIES,185,8942.869999999994
2154,HOBBIES,186,8057.739999999984
2155,HOBBIES,187,8559.009999999982
2156,HOBBIES,188,7361.269999999989
2157,HOBBIES,189,8004.889999999995
2158,HOBBIES,190,9659.679999999957
2159,HOBBIES,191,8786.069999999978
2160,HOBBIES,192,7078.98999999998
2161,HOBBIES,193,7010.129999999988
2162,HOBBIES,194,7326.669999999981
2163,HOBBIES,195,6922.489999999983
2164,HOBBIES,196,8211.689999999993
2165,HOBBIES,197,9623.299999999963
2166,HOBBIES,198,9139.399999999974
2167,HOBBIES,199,7373.219999999995
2168,HOBBIES,200,6896.699999999988
2169,HOBBIES,201,7152.98999999998
2170,HOBBIES,202,6225.24999999999
2171,HOBBIES,203,7796.019999999986
2172,HOBBIES,204,9456.66999999997
2173,HOBBIES,205,9025.649999999963
2174,HOBBIES,206,7162.349999999987
2175,HOBBIES,207,6581.729999999989
2176,HOBBIES,208,6623.369999999979
2177,HOBBIES,209,6474.1499999999905
2178,HOBBIES,210,7902.319999999984
2179,HOBBIES,211,9166.549999999963
2180,HOBBIES,212,7849.68999999999
2181,HOBBIES,213,6295.699999999991
2182,HOBBIES,214,6075.619999999996
2183,HOBBIES,215,6751.399999999991
2184,HOBBIES,216,7893.679999999973
2185,HOBBIES,217,8565.649999999976
2186,HOBBIES,218,9977.329999999974
2187,HOBBIES,219,7552.519999999992
2188,HOBBIES,220,8004.979999999983
2189,HOBBIES,221,6840.7599999999775
2190,HOBBIES,222,6773.509999999992
2191,HOBBIES,223,6861.599999999998
2192,HOBBIES,224,7500.579999999986
2193,HOBBIES,225,8903.139999999978
2194,HOBBIES,226,8961.569999999987
2195,HOBBIES,227,6455.679999999985
2196,HOBBIES,228,5758.389999999994
2197,HOBBIES,229,6215.509999999997
2198,HOBBIES,230,6955.49999999999
2199,HOBBIES,231,7486.3899999999785
2200,HOBBIES,232,9493.63999999997
2201,HOBBIES,233,9119.659999999973
2202,HOBBIES,234,6825.079999999986
2203,HOBBIES,235,5945.439999999985
2204,HOBBIES,236,6600.1999999999825
2205,HOBBIES,237,6392.069999999989
2206,HOBBIES,238,7983.129999999984
2207,HOBBIES,239,9074.67999999998
2208,HOBBIES,240,8997.379999999981
2209,HOBBIES,241,6615.389999999994
2210,HOBBIES,242,6730.4999999999945
2211,HOBBIES,243,6460.129999999997
2212,HOBBIES,244,6542.949999999984
2213,HOBBIES,245,9031.899999999972
2214,HOBBIES,246,10870.169999999953
2215,HOBBIES,247,9140.79999999997
2216,HOBBIES,248,7877.039999999993
2217,HOBBIES,249,6605.279999999991
2218,HOBBIES,250,6237.259999999993
2219,HOBBIES,251,6644.609999999995
2220,HOBBIES,252,7948.239999999987
2221,HOBBIES,253,9312.830000000002
2222,HOBBIES,254,8744.709999999992
2223,HOBBIES,255,7581.0899999999865
2224,HOBBIES,256,6606.339999999985
2225,HOBBIES,257,6600.529999999992
2226,HOBBIES,258,6769.169999999994
2227,HOBBIES,259,7923.619999999978
2228,HOBBIES,260,9709.649999999972
2229,HOBBIES,261,8879.639999999985
2230,HOBBIES,262,6764.850000000004
2231,HOBBIES,263,6367.849999999999
2232,HOBBIES,264,6796.559999999986
2233,HOBBIES,265,6371.379999999998
2234,HOBBIES,266,7844.259999999996
2235,HOBBIES,267,9224.229999999987
2236,HOBBIES,268,8968.269999999977
2237,HOBBIES,269,7181.959999999986
2238,HOBBIES,270,6327.969999999997
2239,HOBBIES,271,7057.569999999998
2240,HOBBIES,272,7392.97
2241,HOBBIES,273,7370.72999999999
2242,HOBBIES,274,9853.589999999975
2243,HOBBIES,275,8648.539999999988
2244,HOBBIES,276,6988.50999999999
2245,HOBBIES,277,7878.899999999989
2246,HOBBIES,278,6889.4999999999845
2247,HOBBIES,279,7779.929999999979
2248,HOBBIES,280,8205.549999999992
2249,HOBBIES,281,9564.529999999968
2250,HOBBIES,282,9039.46999999999
2251,HOBBIES,283,6615.409999999974
2252,HOBBIES,284,6240.199999999992
2253,HOBBIES,285,6375.999999999999
2254,HOBBIES,286,6737.809999999982
2255,HOBBIES,287,7404.329999999995
2256,HOBBIES,288,8674.389999999968
2257,HOBBIES,289,7372.8599999999815
2258,HOBBIES,290,6539.979999999986
2259,HOBBIES,291,6236.859999999992
2260,HOBBIES,292,6171.569999999991
2261,HOBBIES,293,5890.9099999999935
2262,HOBBIES,294,7281.159999999992
2263,HOBBIES,295,8883.839999999966
2264,HOBBIES,296,8556.20999999999
2265,HOBBIES,297,6611.979999999986
2266,HOBBIES,298,6139.929999999981
2267,HOBBIES,299,6463.329999999991
2268,HOBBIES,300,3566.889999999994
2269,HOBBIES,301,6617.789999999982
2270,HOBBIES,302,7368.309999999982
2271,HOBBIES,303,7624.229999999987
2272,HOBBIES,304,6654.209999999986
2273,HOBBIES,305,6932.179999999995
2274,HOBBIES,306,6439.799999999989
2275,HOBBIES,307,8049.879999999989
2276,HOBBIES,308,8859.099999999975
2277,HOBBIES,309,10578.789999999972
2278,HOBBIES,310,10246.349999999959
2279,HOBBIES,311,7847.699999999994
2280,HOBBIES,312,6657.739999999993
2281,HOBBIES,313,6528.830000000004
2282,HOBBIES,314,7202.079999999989
2283,HOBBIES,315,7385.899999999991
2284,HOBBIES,316,9429.489999999965
2285,HOBBIES,317,8768.409999999974
2286,HOBBIES,318,7608.849999999997
2287,HOBBIES,319,6493.039999999985
2288,HOBBIES,320,7056.9599999999955
2289,HOBBIES,321,7240.739999999987
2290,HOBBIES,322,8226.54999999999
2291,HOBBIES,323,9129.769999999982
2292,HOBBIES,324,8679.389999999996
2293,HOBBIES,325,7584.619999999989
2294,HOBBIES,326,7102.349999999991
2295,HOBBIES,327,7506.589999999992
2296,HOBBIES,328,8485.379999999976
2297,HOBBIES,329,9767.379999999965
2298,HOBBIES,330,7044.41999999999
2299,HOBBIES,331,0.0
2300,HOBBIES,332,9641.459999999975
2301,HOBBIES,333,7112.489999999989
2302,HOBBIES,334,7035.089999999985
2303,HOBBIES,335,7100.829999999983
2304,HOBBIES,336,9156.569999999985
2305,HOBBIES,337,7826.209999999986
2306,HOBBIES,338,5536.039999999989
2307,HOBBIES,339,8857.25999999998
2308,HOBBIES,340,7504.969999999995
2309,HOBBIES,341,6793.479999999989
2310,HOBBIES,342,6795.829999999978
2311,HOBBIES,343,8001.0999999999885
2312,HOBBIES,344,9630.999999999982
2313,HOBBIES,345,8277.929999999986
2314,HOBBIES,346,6809.849999999991
2315,HOBBIES,347,6646.9699999999975
2316,HOBBIES,348,7285.059999999988
2317,HOBBIES,349,5774.349999999993
2318,HOBBIES,350,7397.489999999993
2319,HOBBIES,351,9274.789999999974
2320,HOBBIES,352,8518.929999999991
2321,HOBBIES,353,8198.339999999973
2322,HOBBIES,354,5699.4699999999875
2323,HOBBIES,355,7145.4199999999855
2324,HOBBIES,356,6812.639999999992
2325,HOBBIES,357,7122.599999999982
2326,HOBBIES,358,10648.319999999987
2327,HOBBIES,359,8239.049999999981
2328,HOBBIES,360,6869.2499999999845
2329,HOBBIES,361,6899.5199999999895
2330,HOBBIES,362,6053.799999999982
2331,HOBBIES,363,7024.049999999977
2332,HOBBIES,364,8109.259999999981
2333,HOBBIES,365,10637.659999999963
2334,HOBBIES,366,9265.699999999957
2335,HOBBIES,367,6706.659999999986
2336,HOBBIES,368,7026.659999999981
2337,HOBBIES,369,8757.989999999974
2338,HOBBIES,370,7712.969999999982
2339,HOBBIES,371,9054.699999999968
2340,HOBBIES,372,12163.329999999958
2341,HOBBIES,373,9371.779999999977
2342,HOBBIES,374,7143.49999999999
2343,HOBBIES,375,7505.349999999986
2344,HOBBIES,376,6717.459999999994
2345,HOBBIES,377,7338.739999999993
2346,HOBBIES,378,7900.979999999985
2347,HOBBIES,379,10826.759999999947
2348,HOBBIES,380,10431.39999999996
2349,HOBBIES,381,7206.379999999981
2350,HOBBIES,382,6722.6999999999825
2351,HOBBIES,383,7321.539999999992
2352,HOBBIES,384,7509.17999999998
2353,HOBBIES,385,8822.999999999975
2354,HOBBIES,386,10864.99999999995
2355,HOBBIES,387,10427.779999999966
2356,HOBBIES,388,7645.119999999994
2357,HOBBIES,389,6883.109999999983
2358,HOBBIES,390,7440.54999999997
2359,HOBBIES,391,7403.939999999991
2360,HOBBIES,392,8045.829999999989
2361,HOBBIES,393,10737.419999999966
2362,HOBBIES,394,10131.679999999957
2363,HOBBIES,395,6972.279999999986
2364,HOBBIES,396,7214.519999999982
2365,HOBBIES,397,7089.389999999985
2366,HOBBIES,398,8624.199999999988
2367,HOBBIES,399,8588.979999999983
2368,HOBBIES,400,11722.529999999968
2369,HOBBIES,401,10580.13999999995
2370,HOBBIES,402,7997.199999999986
2371,HOBBIES,403,7379.609999999981
2372,HOBBIES,404,7021.719999999989
2373,HOBBIES,405,7774.49999999998
2374,HOBBIES,406,8099.719999999986
2375,HOBBIES,407,11101.979999999967
2376,HOBBIES,408,10140.069999999965
2377,HOBBIES,409,7358.179999999981
2378,HOBBIES,410,7020.449999999985
2379,HOBBIES,411,6961.759999999991
2380,HOBBIES,412,8335.67999999999
