,store_id,d,revenue
3360,CA_2,1392,6118.599999999975
3361,CA_2,1393,8377.97999999995
3362,CA_2,1394,11740.649999999916
3363,CA_2,1395,11294.889999999921
3364,CA_2,1396,6555.64999999996
3365,CA_2,1397,6587.079999999964
3366,CA_2,1398,7709.009999999965
3367,CA_2,1399,3893.900000000008
3368,CA_2,1400,8240.069999999943
3369,CA_2,1401,8999.109999999944
3370,CA_2,1402,9768.879999999941
3371,CA_2,1403,7467.39999999995
3372,CA_2,1404,6566.429999999972
3373,CA_2,1405,5669.659999999979
3374,CA_2,1406,8864.419999999942
3375,CA_2,1407,10169.749999999945
3376,CA_2,1408,11697.27999999992
3377,CA_2,1409,11297.179999999917
3378,CA_2,1410,6784.719999999973
3379,CA_2,1411,7578.489999999949
3380,CA_2,1412,8256.959999999945
3381,CA_2,1413,4362.190000000002
3382,CA_2,1414,8150.949999999961
3383,CA_2,1415,11906.939999999935
3384,CA_2,1416,11511.859999999937
3385,CA_2,1417,6609.639999999971
3386,CA_2,1418,6223.559999999961
3387,CA_2,1419,6741.089999999954
3388,CA_2,1420,7949.639999999952
3389,CA_2,1421,7753.179999999952
3390,CA_2,1422,10977.88999999993
3391,CA_2,1423,11326.769999999917
3392,CA_2,1424,8195.579999999958
3393,CA_2,1425,8401.789999999948
3394,CA_2,1426,6295.729999999973
3395,CA_2,1427,10.18
3396,CA_2,1428,8583.419999999942
3397,CA_2,1429,9109.119999999952
3398,CA_2,1430,9027.459999999941
3399,CA_2,1431,7597.999999999958
3400,CA_2,1432,7179.789999999954
3401,CA_2,1433,6773.6299999999665
3402,CA_2,1434,6784.6199999999535
3403,CA_2,1435,9490.629999999943
3404,CA_2,1436,9776.58999999994
3405,CA_2,1437,10933.719999999941
3406,CA_2,1438,7396.619999999957
3407,CA_2,1439,6659.659999999956
3408,CA_2,1440,6725.739999999957
3409,CA_2,1441,7048.28999999996
3410,CA_2,1442,7969.029999999954
3411,CA_2,1443,11573.569999999921
3412,CA_2,1444,11404.309999999916
3413,CA_2,1445,6540.399999999963
3414,CA_2,1446,6725.679999999958
3415,CA_2,1447,6372.589999999966
3416,CA_2,1448,7032.919999999959
3417,CA_2,1449,8337.239999999956
3418,CA_2,1450,11493.709999999926
3419,CA_2,1451,11273.54999999994
3420,CA_2,1452,7296.58999999995
3421,CA_2,1453,5692.419999999975
3422,CA_2,1454,5815.579999999962
3423,CA_2,1455,5659.429999999971
3424,CA_2,1456,7178.099999999953
3425,CA_2,1457,9805.029999999944
3426,CA_2,1458,10219.15999999994
3427,CA_2,1459,6631.149999999957
3428,CA_2,1460,6019.069999999962
3429,CA_2,1461,6339.489999999955
3430,CA_2,1462,6170.93999999997
3431,CA_2,1463,7235.389999999957
3432,CA_2,1464,11661.159999999936
3433,CA_2,1465,10028.049999999936
3434,CA_2,1466,6040.529999999972
3435,CA_2,1467,6574.039999999967
3436,CA_2,1468,6166.5599999999695
3437,CA_2,1469,6550.309999999957
3438,CA_2,1470,5932.629999999963
3439,CA_2,1471,12067.099999999906
3440,CA_2,1472,11139.979999999938
3441,CA_2,1473,7386.059999999955
3442,CA_2,1474,7344.5399999999445
3443,CA_2,1475,6506.8899999999685
3444,CA_2,1476,6868.6199999999635
3445,CA_2,1477,7113.209999999937
3446,CA_2,1478,8828.49999999995
3447,CA_2,1479,9061.299999999956
3448,CA_2,1480,8698.379999999948
3449,CA_2,1481,5894.539999999969
3450,CA_2,1482,5843.339999999966
3451,CA_2,1483,5940.769999999965
3452,CA_2,1484,6942.549999999956
3453,CA_2,1485,9480.079999999936
3454,CA_2,1486,9968.129999999932
3455,CA_2,1487,6456.08999999996
3456,CA_2,1488,5891.579999999966
3457,CA_2,1489,6537.63999999995
3458,CA_2,1490,6437.749999999954
3459,CA_2,1491,7384.769999999956
3460,CA_2,1492,10861.80999999993
3461,CA_2,1493,11114.959999999926
3462,CA_2,1494,6232.1999999999625
3463,CA_2,1495,7053.209999999943
3464,CA_2,1496,5658.739999999974
3465,CA_2,1497,6969.769999999963
3466,CA_2,1498,7329.329999999957
3467,CA_2,1499,10561.359999999942
3468,CA_2,1500,11185.18999999992
3469,CA_2,1501,6497.64999999996
3470,CA_2,1502,6938.079999999952
3471,CA_2,1503,6198.019999999961
3472,CA_2,1504,6695.559999999953
3473,CA_2,1505,8061.809999999942
3474,CA_2,1506,10863.629999999943
3475,CA_2,1507,11963.49999999993
3476,CA_2,1508,6826.40999999997
3477,CA_2,1509,6688.30999999995
3478,CA_2,1510,6060.439999999963
3479,CA_2,1511,6085.969999999971
3480,CA_2,1512,7422.019999999951
3481,CA_2,1513,11413.149999999916
3482,CA_2,1514,12035.579999999914
3483,CA_2,1515,6719.889999999962
3484,CA_2,1516,6161.739999999967
3485,CA_2,1517,6755.939999999959
3486,CA_2,1518,6896.2599999999675
3487,CA_2,1519,7505.3399999999665
3488,CA_2,1520,11203.219999999914
3489,CA_2,1521,10494.719999999952
3490,CA_2,1522,6932.229999999956
3491,CA_2,1523,6937.539999999962
3492,CA_2,1524,7112.909999999949
3493,CA_2,1525,7714.429999999956
3494,CA_2,1526,8587.909999999945
3495,CA_2,1527,11342.129999999914
3496,CA_2,1528,10814.769999999913
3497,CA_2,1529,7677.559999999945
3498,CA_2,1530,6567.299999999957
3499,CA_2,1531,6912.009999999941
3500,CA_2,1532,6446.429999999948
3501,CA_2,1533,7632.849999999954
3502,CA_2,1534,10577.589999999935
3503,CA_2,1535,10435.86999999994
3504,CA_2,1536,5805.869999999969
3505,CA_2,1537,6553.279999999965
3506,CA_2,1538,7153.4499999999525
3507,CA_2,1539,7431.329999999941
3508,CA_2,1540,7747.079999999947
3509,CA_2,1541,9761.169999999931
3510,CA_2,1542,11064.659999999933
3511,CA_2,1543,7045.669999999952
3512,CA_2,1544,6951.159999999952
3513,CA_2,1545,7098.01999999996
3514,CA_2,1546,6834.759999999953
3515,CA_2,1547,8327.569999999958
3516,CA_2,1548,10786.44999999992
3517,CA_2,1549,9619.359999999935
3518,CA_2,1550,7582.819999999952
3519,CA_2,1551,6306.319999999968
3520,CA_2,1552,6711.189999999957
3521,CA_2,1553,6755.219999999957
3522,CA_2,1554,8835.449999999948
3523,CA_2,1555,9827.589999999931
3524,CA_2,1556,11361.159999999927
3525,CA_2,1557,7049.51999999996
3526,CA_2,1558,6878.759999999956
3527,CA_2,1559,6932.8799999999555
3528,CA_2,1560,6623.779999999963
3529,CA_2,1561,8084.759999999948
3530,CA_2,1562,10063.02999999992
3531,CA_2,1563,8757.249999999938
3532,CA_2,1564,7630.339999999953
3533,CA_2,1565,6431.50999999996
3534,CA_2,1566,6639.629999999958
3535,CA_2,1567,5495.639999999972
3536,CA_2,1568,8923.639999999965
3537,CA_2,1569,11130.839999999933
3538,CA_2,1570,10568.44999999994
3539,CA_2,1571,7058.429999999964
3540,CA_2,1572,7154.729999999956
3541,CA_2,1573,6518.739999999969
3542,CA_2,1574,7472.909999999948
3543,CA_2,1575,8818.059999999936
3544,CA_2,1576,10278.02999999994
3545,CA_2,1577,9615.799999999928
3546,CA_2,1578,10260.089999999918
3547,CA_2,1579,7447.879999999946
3548,CA_2,1580,7540.949999999942
3549,CA_2,1581,7755.179999999953
3550,CA_2,1582,8598.919999999947
3551,CA_2,1583,13628.439999999895
3552,CA_2,1584,12615.059999999907
3553,CA_2,1585,9218.349999999931
3554,CA_2,1586,8037.279999999954
3555,CA_2,1587,8232.42999999995
3556,CA_2,1588,8726.97999999995
3557,CA_2,1589,10576.64999999994
3558,CA_2,1590,14181.179999999891
3559,CA_2,1591,13832.16999999992
3560,CA_2,1592,10118.959999999923
3561,CA_2,1593,8964.67999999993
3562,CA_2,1594,9137.419999999942
3563,CA_2,1595,9191.80999999995
3564,CA_2,1596,10277.989999999934
3565,CA_2,1597,14452.299999999872
3566,CA_2,1598,14492.589999999884
3567,CA_2,1599,9587.249999999933
3568,CA_2,1600,8400.959999999937
3569,CA_2,1601,9501.399999999941
3570,CA_2,1602,9541.209999999946
3571,CA_2,1603,10736.359999999922
3572,CA_2,1604,13948.95999999989
3573,CA_2,1605,13743.609999999866
3574,CA_2,1606,9304.219999999925
3575,CA_2,1607,9204.049999999952
3576,CA_2,1608,9074.099999999946
3577,CA_2,1609,9335.019999999937
3578,CA_2,1610,11193.849999999913
3579,CA_2,1611,14578.259999999882
3580,CA_2,1612,15385.229999999898
3581,CA_2,1613,9503.829999999942
3582,CA_2,1614,8806.249999999938
3583,CA_2,1615,9939.859999999935
3584,CA_2,1616,11371.339999999906
3585,CA_2,1617,15088.659999999885
3586,CA_2,1618,11423.849999999946
3587,CA_2,1619,14051.599999999908
3588,CA_2,1620,11770.59999999991
3589,CA_2,1621,9171.289999999926
3590,CA_2,1622,9206.909999999936
3591,CA_2,1623,9892.319999999943
3592,CA_2,1624,11443.969999999934
3593,CA_2,1625,16431.76999999986
3594,CA_2,1626,16053.889999999892
3595,CA_2,1627,9722.649999999925
3596,CA_2,1628,9494.669999999935
3597,CA_2,1629,10191.499999999947
3598,CA_2,1630,10548.27999999993
3599,CA_2,1631,12415.739999999925
3600,CA_2,1632,16615.159999999876
3601,CA_2,1633,15440.889999999872
3602,CA_2,1634,10462.319999999929
3603,CA_2,1635,9848.869999999952
3604,CA_2,1636,9052.289999999944
3605,CA_2,1637,9751.68999999993
3606,CA_2,1638,12466.429999999906
3607,CA_2,1639,15590.019999999871
3608,CA_2,1640,16158.529999999893
3609,CA_2,1641,10513.499999999924
3610,CA_2,1642,9185.549999999943
3611,CA_2,1643,9894.28999999994
3612,CA_2,1644,9617.349999999937
3613,CA_2,1645,12552.8899999999
3614,CA_2,1646,17622.54999999989
3615,CA_2,1647,16416.309999999896
3616,CA_2,1648,10620.209999999946
3617,CA_2,1649,10922.399999999923
3618,CA_2,1650,10517.179999999931
3619,CA_2,1651,10234.939999999928
3620,CA_2,1652,12885.219999999912
3621,CA_2,1653,16336.399999999889
3622,CA_2,1654,17252.12999999989
3623,CA_2,1655,10965.459999999926
3624,CA_2,1656,10358.389999999941
3625,CA_2,1657,11424.539999999919
3626,CA_2,1658,10514.709999999914
3627,CA_2,1659,12307.909999999914
3628,CA_2,1660,16958.139999999912
3629,CA_2,1661,18258.66999999993
3630,CA_2,1662,10534.669999999944
3631,CA_2,1663,10818.759999999938
3632,CA_2,1664,10565.099999999926
3633,CA_2,1665,10724.909999999933
3634,CA_2,1666,13153.469999999912
3635,CA_2,1667,17103.399999999878
3636,CA_2,1668,17221.49999999988
3637,CA_2,1669,10025.859999999942
3638,CA_2,1670,9984.679999999928
3639,CA_2,1671,9439.319999999932
3640,CA_2,1672,10267.829999999934
3641,CA_2,1673,12479.31999999992
3642,CA_2,1674,17592.23999999987
3643,CA_2,1675,18751.389999999912
3644,CA_2,1676,10392.279999999915
3645,CA_2,1677,10600.569999999932
3646,CA_2,1678,11103.649999999918
3647,CA_2,1679,10454.009999999915
3648,CA_2,1680,12980.169999999924
3649,CA_2,1681,16984.14999999989
3650,CA_2,1682,16030.369999999884
3651,CA_2,1683,15680.959999999879
3652,CA_2,1684,9948.79999999994
3653,CA_2,1685,10690.799999999923
3654,CA_2,1686,10243.299999999936
3655,CA_2,1687,12479.019999999913
3656,CA_2,1688,17863.139999999883
3657,CA_2,1689,17278.689999999893
3658,CA_2,1690,10254.529999999944
3659,CA_2,1691,10823.769999999926
3660,CA_2,1692,10260.379999999926
3661,CA_2,1693,10095.059999999929
3662,CA_2,1694,12547.829999999925
3663,CA_2,1695,18433.86999999989
3664,CA_2,1696,18195.71999999986
3665,CA_2,1697,11570.739999999942
3666,CA_2,1698,10227.999999999915
3667,CA_2,1699,10001.069999999925
3668,CA_2,1700,10229.58999999993
3669,CA_2,1701,13189.83999999991
3670,CA_2,1702,18237.289999999874
3671,CA_2,1703,18778.43999999988
3672,CA_2,1704,10364.60999999992
3673,CA_2,1705,9990.62999999994
3674,CA_2,1706,9283.209999999955
3675,CA_2,1707,11325.139999999912
3676,CA_2,1708,14205.079999999902
3677,CA_2,1709,19377.70999999984
3678,CA_2,1710,19640.449999999873
3679,CA_2,1711,12228.739999999894
3680,CA_2,1712,10494.449999999923
3681,CA_2,1713,10144.939999999939
3682,CA_2,1714,11102.499999999929
3683,CA_2,1715,13989.84999999989
3684,CA_2,1716,18223.689999999893
3685,CA_2,1717,19881.65999999987
3686,CA_2,1718,12287.14999999992
3687,CA_2,1719,10383.429999999922
3688,CA_2,1720,9745.939999999928
3689,CA_2,1721,10038.649999999936
3690,CA_2,1722,13126.16999999992
3691,CA_2,1723,18643.719999999852
3692,CA_2,1724,19287.429999999866
3693,CA_2,1725,10833.389999999921
3694,CA_2,1726,10212.369999999926
3695,CA_2,1727,10291.859999999935
3696,CA_2,1728,10719.249999999945
3697,CA_2,1729,13289.319999999903
3698,CA_2,1730,17723.709999999854
3699,CA_2,1731,18728.899999999852
3700,CA_2,1732,11006.299999999916
3701,CA_2,1733,10540.639999999923
3702,CA_2,1734,9927.439999999926
3703,CA_2,1735,11073.029999999919
3704,CA_2,1736,14021.539999999897
3705,CA_2,1737,18008.329999999867
3706,CA_2,1738,19159.679999999862
3707,CA_2,1739,9939.62999999993
3708,CA_2,1740,10982.72999999993
3709,CA_2,1741,10670.009999999926
3710,CA_2,1742,10341.98999999992
3711,CA_2,1743,12640.959999999908
3712,CA_2,1744,18667.09999999985
3713,CA_2,1745,17724.739999999885
3714,CA_2,1746,10317.449999999937
3715,CA_2,1747,11001.789999999924
3716,CA_2,1748,11376.079999999916
3717,CA_2,1749,10106.469999999923
3718,CA_2,1750,13007.799999999903
3719,CA_2,1751,19299.75999999983
3720,CA_2,1752,18905.30999999987
3721,CA_2,1753,11360.299999999894
3722,CA_2,1754,9796.96999999993
3723,CA_2,1755,10519.719999999936
3724,CA_2,1756,10737.529999999926
3725,CA_2,1757,12311.349999999928
3726,CA_2,1758,18649.039999999903
3727,CA_2,1759,17844.89999999989
3728,CA_2,1760,11560.419999999936
3729,CA_2,1761,11265.789999999935
3730,CA_2,1762,13351.979999999929
3731,CA_2,1763,7286.149999999953
3732,CA_2,1764,11198.429999999942
3733,CA_2,1765,14130.039999999888
3734,CA_2,1766,14605.199999999897
3735,CA_2,1767,11358.35999999992
3736,CA_2,1768,11504.359999999906
3737,CA_2,1769,10421.399999999912
3738,CA_2,1770,11998.099999999917
3739,CA_2,1771,14963.089999999904
3740,CA_2,1772,19472.909999999854
3741,CA_2,1773,19164.24999999985
3742,CA_2,1774,11082.829999999933
3743,CA_2,1775,10191.659999999922
3744,CA_2,1776,10801.839999999907
3745,CA_2,1777,10378.509999999922
3746,CA_2,1778,11517.989999999918
3747,CA_2,1779,17440.23999999988
3748,CA_2,1780,17619.379999999903
3749,CA_2,1781,11932.289999999926
3750,CA_2,1782,11139.68999999991
3751,CA_2,1783,11008.08999999992
3752,CA_2,1784,11605.64999999993
3753,CA_2,1785,11908.58999999993
3754,CA_2,1786,18189.51999999988
3755,CA_2,1787,17109.59999999989
3756,CA_2,1788,12198.309999999912
3757,CA_2,1789,13556.319999999921
3758,CA_2,1790,14514.99999999989
3759,CA_2,1791,12409.829999999922
3760,CA_2,1792,3.56
3761,CA_2,1793,14531.229999999909
3762,CA_2,1794,14782.729999999887
3763,CA_2,1795,12182.019999999915
3764,CA_2,1796,12208.98999999992
3765,CA_2,1797,12735.359999999917
3766,CA_2,1798,13543.21999999991
3767,CA_2,1799,12160.719999999905
3768,CA_2,1800,15531.859999999911
3769,CA_2,1801,17327.18999999989
3770,CA_2,1802,11856.719999999912
3771,CA_2,1803,10163.829999999924
3772,CA_2,1804,10348.69999999992
3773,CA_2,1805,11061.919999999922
3774,CA_2,1806,13072.789999999915
3775,CA_2,1807,20107.749999999865
3776,CA_2,1808,18385.649999999885
3777,CA_2,1809,11190.189999999928
3778,CA_2,1810,10451.89999999992
3779,CA_2,1811,9695.139999999923
3780,CA_2,1812,10291.899999999918
3781,CA_2,1813,13664.959999999932
3782,CA_2,1814,18765.91999999986
3783,CA_2,1815,18001.91999999986
3784,CA_2,1816,15344.739999999887
3785,CA_2,1817,9744.179999999924
3786,CA_2,1818,10208.309999999912
3787,CA_2,1819,10502.459999999917
3788,CA_2,1820,12119.94999999992
3789,CA_2,1821,20151.08999999985
3790,CA_2,1822,19309.119999999864
3791,CA_2,1823,10584.629999999912
3792,CA_2,1824,10930.11999999992
3793,CA_2,1825,10562.849999999942
3794,CA_2,1826,10563.25999999992
3795,CA_2,1827,12700.409999999889
3796,CA_2,1828,19304.749999999873
3797,CA_2,1829,20415.229999999858
3798,CA_2,1830,11651.609999999924
3799,CA_2,1831,11282.109999999924
3800,CA_2,1832,10730.809999999949
3801,CA_2,1833,10922.469999999932
3802,CA_2,1834,13314.669999999902
3803,CA_2,1835,19946.169999999896
3804,CA_2,1836,14188.77999999991
3805,CA_2,1837,11973.22999999992
3806,CA_2,1838,11346.779999999904
3807,CA_2,1839,11359.059999999934
3808,CA_2,1840,12922.7299999999
3809,CA_2,1841,13643.029999999902
3810,CA_2,1842,18610.469999999827
3811,CA_2,1843,16480.719999999892
3812,CA_2,1844,15512.089999999895
3813,CA_2,1845,11094.579999999916
3814,CA_2,1846,10380.609999999928
3815,CA_2,1847,12066.749999999907
3816,CA_2,1848,12986.609999999917
3817,CA_2,1849,18858.859999999862
3818,CA_2,1850,20226.12999999988
3819,CA_2,1851,11670.529999999908
3820,CA_2,1852,10303.929999999897
3821,CA_2,1853,10394.919999999911
3822,CA_2,1854,11021.849999999919
3823,CA_2,1855,12748.439999999902
3824,CA_2,1856,19811.39999999986
3825,CA_2,1857,19385.789999999917
3826,CA_2,1858,11799.46999999994
3827,CA_2,1859,12408.519999999911
3828,CA_2,1860,11214.879999999916
3829,CA_2,1861,11834.629999999876
3830,CA_2,1862,12336.329999999909
3831,CA_2,1863,19292.02999999987
3832,CA_2,1864,21002.46999999986
3833,CA_2,1865,11411.869999999906
3834,CA_2,1866,11166.129999999908
3835,CA_2,1867,12068.409999999902
3836,CA_2,1868,11872.37999999992
3837,CA_2,1869,13245.049999999892
3838,CA_2,1870,19961.909999999847
3839,CA_2,1871,19630.939999999882
3840,CA_2,1872,11965.319999999905
3841,CA_2,1873,10837.499999999905
3842,CA_2,1874,11552.94999999992
3843,CA_2,1875,10988.259999999924
3844,CA_2,1876,13272.769999999919
3845,CA_2,1877,9014.239999999927
3846,CA_2,1878,7577.739999999951
3847,CA_2,1879,11548.689999999922
3848,CA_2,1880,11313.629999999928
3849,CA_2,1881,10784.059999999927
3850,CA_2,1882,10969.859999999944
3851,CA_2,1883,15303.729999999894
3852,CA_2,1884,20314.239999999834
3853,CA_2,1885,20439.869999999886
3854,CA_2,1886,11746.309999999936
3855,CA_2,1887,12544.329999999916
3856,CA_2,1888,11198.739999999918
3857,CA_2,1889,11928.929999999911
3858,CA_2,1890,15644.6199999999
3859,CA_2,1891,20176.429999999822
3860,CA_2,1892,22435.909999999833
3861,CA_2,1893,13893.989999999925
3862,CA_2,1894,11279.09999999992
3863,CA_2,1895,11965.4499999999
3864,CA_2,1896,12371.439999999917
3865,CA_2,1897,14775.119999999884
3866,CA_2,1898,21050.119999999864
3867,CA_2,1899,20945.429999999884
3868,CA_2,1900,12980.459999999895
3869,CA_2,1901,11720.829999999909
3870,CA_2,1902,11845.68999999992
3871,CA_2,1903,11271.139999999914
3872,CA_2,1904,14677.689999999879
3873,CA_2,1905,18016.329999999853
3874,CA_2,1906,19373.059999999852
3875,CA_2,1907,12605.45999999991
3876,CA_2,1908,11452.799999999907
3877,CA_2,1909,11564.219999999914
3878,CA_2,1910,10746.539999999923
3879,CA_2,1911,14654.139999999876
3880,CA_2,1912,19846.119999999915
3881,CA_2,1913,20513.379999999852
3882,CA_2,1914,12858.7499999999
3883,CA_2,1915,11855.369999999917
3884,CA_2,1916,11445.129999999903
3885,CA_2,1917,12615.19999999992
3886,CA_2,1918,13850.22999999992
3887,CA_2,1919,20725.209999999835
3888,CA_2,1920,20896.88999999988
3889,CA_2,1921,14959.2799999999
3890,CA_2,1922,13332.369999999888
3891,CA_2,1923,13149.58999999991
3892,CA_2,1924,12843.159999999916
3893,CA_2,1925,14764.949999999908
3894,CA_2,1926,22133.25999999982
3895,CA_2,1927,17591.659999999876
3896,CA_2,1928,13434.27999999991
3897,CA_2,1929,13432.329999999905
3898,CA_2,1930,12166.919999999905
3899,CA_2,1931,12371.139999999928
3900,CA_2,1932,15537.739999999902
3901,CA_2,1933,21715.0499999998
3902,CA_2,1934,22391.849999999853
3903,CA_2,1935,14045.239999999923
3904,CA_2,1936,12796.759999999911
3905,CA_2,1937,12766.249999999898
3906,CA_2,1938,13432.939999999902
3907,CA_2,1939,15545.279999999875
3908,CA_2,1940,24088.589999999855
3909,CA_2,1941,22019.299999999843
3910,CA_2,1942,0.0
3911,CA_2,1943,0.0
3912,CA_2,1944,0.0
3913,CA_2,1945,0.0
3914,CA_2,1946,0.0
3915,CA_2,1947,0.0
3916,CA_2,1948,0.0
3917,CA_2,1949,0.0
3918,CA_2,1950,0.0
3919,CA_2,1951,0.0
3920,CA_2,1952,0.0
3921,CA_2,1953,0.0
3922,CA_2,1954,0.0
3923,CA_2,1955,0.0
3924,CA_2,1956,0.0
3925,CA_2,1957,0.0
3926,CA_2,1958,0.0
3927,CA_2,1959,0.0
3928,CA_2,1960,0.0
3929,CA_2,1961,0.0
3930,CA_2,1962,0.0
3931,CA_2,1963,0.0
3932,CA_2,1964,0.0
3933,CA_2,1965,0.0
3934,CA_2,1966,0.0
3935,CA_2,1967,0.0
3936,CA_2,1968,0.0
3937,CA_2,1969,0.0
3938,CA_3,1,11679.82999999998
3939,CA_3,2,12161.45999999996
3940,CA_3,3,9123.859999999977
3941,CA_3,4,10249.779999999977
3942,CA_3,5,9538.649999999963
3943,CA_3,6,10407.259999999982
3944,CA_3,7,11640.089999999971
3945,CA_3,8,13721.65999999998
3946,CA_3,9,14462.149999999967
3947,CA_3,10,11940.48999999997
3948,CA_3,11,11286.129999999966
3949,CA_3,12,10938.549999999972
3950,CA_3,13,12148.749999999976
3951,CA_3,14,11778.009999999971
3952,CA_3,15,13604.529999999962
3953,CA_3,16,15408.559999999956
3954,CA_3,17,9192.629999999972
3955,CA_3,18,9894.829999999982
3956,CA_3,19,9895.299999999987
3957,CA_3,20,8903.17999999998
3958,CA_3,21,9306.399999999985
3959,CA_3,22,13070.739999999978
3960,CA_3,23,13522.979999999987
3961,CA_3,24,12338.05
3962,CA_3,25,9707.959999999977
3963,CA_3,26,8883.159999999974
3964,CA_3,27,8966.159999999978
3965,CA_3,28,10104.589999999966
3966,CA_3,29,13527.69999999997
3967,CA_3,30,12572.609999999995
3968,CA_3,31,10293.089999999975
3969,CA_3,32,10659.849999999964
3970,CA_3,33,10591.429999999966
3971,CA_3,34,10878.989999999965
3972,CA_3,35,10436.189999999968
3973,CA_3,36,13811.13999999998
3974,CA_3,37,16542.04999999998
3975,CA_3,38,11755.999999999976
3976,CA_3,39,10863.57999999997
3977,CA_3,40,9776.679999999968
3978,CA_3,41,10846.679999999971
3979,CA_3,42,10719.769999999957
3980,CA_3,43,12864.319999999978
3981,CA_3,44,14319.839999999978
3982,CA_3,45,11284.289999999966
3983,CA_3,46,9877.189999999973
3984,CA_3,47,10111.949999999986
3985,CA_3,48,9768.249999999965
3986,CA_3,49,9633.369999999974
3987,CA_3,50,14240.719999999965
3988,CA_3,51,14534.909999999969
3989,CA_3,52,11276.249999999969
3990,CA_3,53,10001.019999999971
3991,CA_3,54,8794.16999999997
3992,CA_3,55,7939.699999999979
3993,CA_3,56,10846.969999999974
3994,CA_3,57,13587.409999999973
3995,CA_3,58,13364.899999999969
3996,CA_3,59,10291.619999999977
3997,CA_3,60,8216.849999999971
3998,CA_3,61,9192.319999999978
3999,CA_3,62,9305.149999999972
4000,CA_3,63,11770.879999999968
4001,CA_3,64,14332.699999999983
4002,CA_3,65,15459.26999999997
4003,CA_3,66,12927.41999999997
4004,CA_3,67,11194.889999999972
4005,CA_3,68,10950.23999999997
4006,CA_3,69,10837.739999999974
4007,CA_3,70,10832.559999999965
4008,CA_3,71,13726.69999999999
4009,CA_3,72,15535.629999999977
4010,CA_3,73,11360.599999999971
4011,CA_3,74,9680.389999999967
4012,CA_3,75,9271.979999999963
4013,CA_3,76,9738.83999999997
4014,CA_3,77,11331.609999999979
4015,CA_3,78,13295.919999999951
4016,CA_3,79,14131.83999999996
4017,CA_3,80,11105.779999999952
4018,CA_3,81,9444.889999999972
4019,CA_3,82,9726.519999999966
4020,CA_3,83,9405.39999999997
4021,CA_3,84,11112.039999999994
4022,CA_3,85,13165.839999999966
4023,CA_3,86,12858.999999999982
4024,CA_3,87,9495.969999999981
4025,CA_3,88,9497.769999999971
4026,CA_3,89,8862.819999999978
4027,CA_3,90,8266.529999999986
4028,CA_3,91,9247.189999999975
4029,CA_3,92,12364.519999999984
4030,CA_3,93,12467.679999999984
4031,CA_3,94,11865.409999999989
4032,CA_3,95,11759.339999999967
4033,CA_3,96,10549.079999999976
4034,CA_3,97,9468.949999999975
4035,CA_3,98,11259.339999999973
4036,CA_3,99,12629.01999999999
4037,CA_3,100,11745.95999999997
4038,CA_3,101,12416.39999999998
4039,CA_3,102,10930.569999999969
4040,CA_3,103,10308.059999999969
4041,CA_3,104,10357.719999999967
4042,CA_3,105,11300.499999999989
4043,CA_3,106,11959.009999999977
4044,CA_3,107,13607.739999999967
4045,CA_3,108,10446.349999999962
4046,CA_3,109,9620.87999999998
4047,CA_3,110,8776.849999999977
4048,CA_3,111,9150.85999999997
4049,CA_3,112,9919.789999999979
4050,CA_3,113,12520.009999999977
4051,CA_3,114,12636.299999999981
4052,CA_3,115,10127.869999999966
4053,CA_3,116,9242.939999999979
4054,CA_3,117,9166.189999999962
4055,CA_3,118,9376.359999999968
4056,CA_3,119,9770.559999999983
4057,CA_3,120,10911.769999999964
4058,CA_3,121,11090.46999999997
4059,CA_3,122,11759.779999999962
4060,CA_3,123,9556.109999999971
4061,CA_3,124,11305.399999999965
4062,CA_3,125,10854.799999999967
4063,CA_3,126,12645.92999999997
4064,CA_3,127,14692.429999999966
4065,CA_3,128,15220.829999999973
4066,CA_3,129,12662.099999999964
4067,CA_3,130,12255.82999999994
4068,CA_3,131,11969.669999999958
4069,CA_3,132,10820.129999999977
4070,CA_3,133,12492.209999999948
4071,CA_3,134,12720.079999999969
4072,CA_3,135,14654.319999999976
4073,CA_3,136,12023.709999999966
4074,CA_3,137,11098.209999999948
4075,CA_3,138,11553.969999999967
4076,CA_3,139,10782.709999999972
4077,CA_3,140,11326.03999999997
4078,CA_3,141,12507.989999999958
4079,CA_3,142,12869.789999999972
4080,CA_3,143,12319.339999999966
4081,CA_3,144,11222.639999999974
4082,CA_3,145,11432.689999999975
4083,CA_3,146,10785.949999999963
4084,CA_3,147,11518.169999999978
4085,CA_3,148,12089.639999999954
4086,CA_3,149,13537.399999999967
4087,CA_3,150,10660.789999999966
4088,CA_3,151,9204.419999999971
4089,CA_3,152,9694.40999999997
4090,CA_3,153,10230.519999999979
4091,CA_3,154,13687.859999999982
4092,CA_3,155,15251.579999999967
4093,CA_3,156,13567.039999999959
4094,CA_3,157,11289.739999999956
4095,CA_3,158,13769.71999999997
4096,CA_3,159,13364.08999999997
4097,CA_3,160,13966.319999999967
4098,CA_3,161,13773.329999999965
4099,CA_3,162,15528.279999999964
4100,CA_3,163,15754.489999999963
4101,CA_3,164,13017.739999999982
4102,CA_3,165,11417.969999999983
4103,CA_3,166,10531.289999999955
4104,CA_3,167,10917.599999999964
4105,CA_3,168,11785.109999999962
4106,CA_3,169,13741.789999999963
4107,CA_3,170,15344.049999999968
4108,CA_3,171,12002.599999999975
4109,CA_3,172,10543.219999999965
4110,CA_3,173,10807.16999999997
